Customer_ID,Report_Date,State,City,Network_Type,Network_Availability_Pct,Download_Speed_Mbps,Call_Drop_Rate_Pct,Latency_ms,Network_Downtime_Min,Complaint_Flag,Customer_Satisfaction
AIR107419,2025-06-15,Maharashtra,Maharashtra City 1,4G,98.78,47.96,1.35,56.7,40,1,3.26
AIR107420,2025-07-15,Telangana,Telangana City 1,4G,98.78,55.22,1.28,21.5,87,1,3.71
AIR107421,2025-08-15,Telangana,Telangana City 2,5G,98.7,157.35,0.64,25,75,0,3.84
AIR107422,2025-09-15,West Bengal,West Bengal City 3,4G,98.46,61.62,0.78,42.3,20,1,3.87
AIR107423,2025-10-15,Karnataka,Karnataka City 1,5G,99.25,116.35,0.77,21.5,108,0,3.84
AIR107424,2025-11-15,Rajasthan,Rajasthan City 3,4G,98.55,43.89,1.26,29.7,132,1,3.66
AIR107425,2025-12-15,Kerala,Kerala City 1,4G,97.86,44.65,1.23,49.9,154,1,3.22
AIR107426,2025-02-15,Rajasthan,Rajasthan City 2,4G,98.51,42.34,0.68,36.5,85,0,3.95
AIR107427,2025-03-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.22,45.3,1.14,15,134,0,3.56
AIR107428,2025-04-15,Kerala,Kerala City 1,4G,97.5,50.53,1.38,40,54,0,3.28
AIR107429,2025-05-15,Telangana,Telangana City 3,4G,98.03,33.89,0.85,35,60,0,3.79
AIR107430,2025-06-15,Rajasthan,Rajasthan City 1,5G,98.86,175.57,1.15,16.5,124,0,3.96
AIR107431,2025-07-15,Delhi,Delhi City 2,4G,97.91,49.85,0.8,34,111,0,2.86
AIR107432,2025-08-15,Karnataka,Karnataka City 2,4G,98.06,35.88,0.75,67.4,106,0,2.76
AIR107433,2025-09-15,Rajasthan,Rajasthan City 1,4G,97.17,30.85,1.34,36.1,103,0,3.28
AIR107434,2025-10-15,Karnataka,Karnataka City 1,5G,98.39,95.32,0.57,15.3,96,0,3.61
AIR107435,2025-11-15,Maharashtra,Maharashtra City 3,4G,99.73,65.48,0.66,47.5,97,0,3.93
AIR107436,2025-12-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.62,63.98,1.1,51.8,101,0,3.44
AIR107437,2025-02-15,Karnataka,Karnataka City 2,5G,100,155.29,0.63,27.1,114,0,3.82
AIR107438,2025-03-15,Maharashtra,Maharashtra City 3,4G,97.86,29.23,1.06,52.9,42,0,3.56
AIR107439,2025-04-15,Gujarat,Gujarat City 1,4G,97.37,57.23,1.1,34.8,86,0,2.7
AIR107440,2025-05-15,Maharashtra,Maharashtra City 2,4G,98.88,69.38,1.48,41.6,100,0,3.4
AIR107441,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,5G,99.64,68.91,0.68,16.7,9,0,3.52
AIR107442,2025-07-15,West Bengal,West Bengal City 2,4G,97.81,45.16,1.32,17.1,80,0,3.71
AIR107443,2025-08-15,Gujarat,Gujarat City 1,4G,98.97,51.58,1.16,40.3,41,1,3.75
AIR107444,2025-09-15,Telangana,Telangana City 3,5G,98.44,141.76,0.42,15.7,21,0,3.34
AIR107445,2025-10-15,Tamil Nadu,Tamil Nadu City 1,4G,98.06,47.86,0.59,23.7,54,0,3.54
AIR107446,2025-11-15,Maharashtra,Maharashtra City 1,5G,99.72,135.83,0.49,13.5,112,0,3.65
AIR107447,2025-12-15,Maharashtra,Maharashtra City 2,4G,97.62,33.36,1.39,38.3,70,1,3.47
AIR107448,2025-02-15,Karnataka,Karnataka City 2,4G,99.44,56.4,1.28,29.2,80,0,3.6
AIR107449,2025-03-15,Telangana,Telangana City 2,4G,97.37,47.92,1.33,44.4,91,0,2.99
AIR107450,2025-04-15,Rajasthan,Rajasthan City 3,4G,98.53,51.28,1.3,28.5,31,0,3.19
AIR107451,2025-05-15,Delhi,Delhi City 3,4G,98.68,40.38,0.92,36.6,66,0,3.26
AIR107452,2025-06-15,Kerala,Kerala City 2,4G,99.51,37.9,1.12,52.4,44,0,3.58
AIR107453,2025-07-15,Maharashtra,Maharashtra City 3,4G,98.06,24.56,1.48,47.9,56,1,3.07
AIR107454,2025-08-15,Rajasthan,Rajasthan City 3,5G,99.15,206.73,0.67,23.5,10,0,3.4
AIR107455,2025-09-15,Delhi,Delhi City 2,4G,98.48,57.05,0.59,38.2,110,1,3.48
AIR107456,2025-10-15,Kerala,Kerala City 1,5G,99.19,146.09,0.6,11.2,65,0,4.18
AIR107457,2025-11-15,Tamil Nadu,Tamil Nadu City 3,5G,98.98,127.83,0.26,17.2,9,0,3.33
AIR107458,2025-12-15,Karnataka,Karnataka City 3,5G,98.62,127.65,0.66,37.8,77,0,4.13
AIR107459,2025-02-15,Rajasthan,Rajasthan City 1,5G,99.13,130.22,0.66,24.9,119,1,3.89
AIR107460,2025-03-15,Karnataka,Karnataka City 1,4G,98.02,32.18,0.73,50.3,84,1,3.5
AIR107461,2025-04-15,Kerala,Kerala City 1,5G,99.15,146.29,0.24,16.6,121,1,4.76
AIR107462,2025-05-15,West Bengal,West Bengal City 2,5G,99.36,180.13,0.6,20.3,87,1,3.54
AIR107463,2025-06-15,Maharashtra,Maharashtra City 1,5G,98.87,231.03,0.63,20.9,94,0,3.8
AIR107464,2025-07-15,Gujarat,Gujarat City 2,4G,98.42,30.93,1.07,51.9,5,1,3.32
AIR107465,2025-08-15,Delhi,Delhi City 1,5G,99.71,172.38,0.68,20.8,28,0,3.52
AIR107466,2025-09-15,Telangana,Telangana City 1,5G,98.95,139.04,0.34,23.5,98,0,4.59
AIR107467,2025-10-15,Uttar Pradesh,Uttar Pradesh City 2,5G,99.01,179.36,0.68,20.2,67,0,4.37
AIR107468,2025-11-15,Maharashtra,Maharashtra City 2,4G,97.95,47.78,0.94,53.2,54,0,3.35
AIR107469,2025-12-15,Gujarat,Gujarat City 1,4G,98.18,35.46,1.07,49.6,22,0,3.8
AIR107470,2025-02-15,Uttar Pradesh,Uttar Pradesh City 1,5G,98.65,150.32,0.48,15.2,65,0,4.16
AIR107471,2025-03-15,Rajasthan,Rajasthan City 1,4G,97.33,53.26,1.78,48.6,37,0,2.84
AIR107472,2025-04-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.88,28.55,1.24,18.9,66,0,3.7
AIR107473,2025-05-15,Tamil Nadu,Tamil Nadu City 1,5G,98.93,99.85,0.8,13.3,80,1,3.77
AIR107474,2025-06-15,Maharashtra,Maharashtra City 2,4G,98.48,40.51,1.18,47.5,71,0,3.67
AIR107475,2025-07-15,Karnataka,Karnataka City 3,4G,98.04,62.7,1.62,37.7,92,0,3.43
AIR107476,2025-08-15,West Bengal,West Bengal City 2,4G,98.4,48.34,1,34.7,43,0,3.91
AIR107477,2025-09-15,Telangana,Telangana City 3,4G,98.92,42.5,1.54,32.3,64,1,3.51
AIR107478,2025-10-15,Karnataka,Karnataka City 3,4G,97.22,57.56,0.92,44,34,1,2.66
AIR107479,2025-11-15,Gujarat,Gujarat City 2,4G,98.07,25.19,0.77,37.3,22,1,3.74
AIR107480,2025-12-15,Maharashtra,Maharashtra City 3,4G,99.17,27.19,1.01,46.9,109,1,4.08
AIR107481,2025-02-15,West Bengal,West Bengal City 2,4G,98.31,64.17,1.05,41.2,59,1,3.75
AIR107482,2025-03-15,Uttar Pradesh,Uttar Pradesh City 1,5G,98.94,137.23,0.66,19.4,109,0,3.85
AIR107483,2025-04-15,Maharashtra,Maharashtra City 3,4G,99.55,36.95,1.08,33.2,86,1,4.47
AIR107484,2025-05-15,Uttar Pradesh,Uttar Pradesh City 2,4G,99.18,41.36,1.03,52.8,102,1,2.98
AIR107485,2025-06-15,Rajasthan,Rajasthan City 3,4G,97.21,69.35,1.2,44.4,54,0,3.6
AIR107486,2025-07-15,Tamil Nadu,Tamil Nadu City 2,5G,98.73,177.4,0.76,19.2,54,0,3.74
AIR107487,2025-08-15,Kerala,Kerala City 1,5G,98.79,101.55,0.86,24.7,5,0,3.46
AIR107488,2025-09-15,Maharashtra,Maharashtra City 1,4G,99.07,47.1,0.56,40.7,97,0,4.2
AIR107489,2025-10-15,Gujarat,Gujarat City 3,4G,96.12,36.36,1.55,43.3,31,0,3.33
AIR107490,2025-11-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.77,60.14,0.95,39.8,85,0,3.78
AIR107491,2025-12-15,Karnataka,Karnataka City 2,5G,98.98,166.17,0.58,18.7,38,0,4.96
AIR107492,2025-02-15,Rajasthan,Rajasthan City 2,4G,98.55,50.44,0.96,35.8,92,0,4.1
AIR107493,2025-03-15,Gujarat,Gujarat City 3,4G,97.31,41.89,1.01,43.7,121,1,3.31
AIR107494,2025-04-15,Telangana,Telangana City 2,5G,99.18,114.25,0.56,24.1,117,0,3.04
AIR107495,2025-05-15,Kerala,Kerala City 2,5G,99.39,108.81,0.58,30.7,96,1,4.62
AIR107496,2025-06-15,Rajasthan,Rajasthan City 2,4G,99.45,58.71,1.32,36.5,59,0,3.11
AIR107497,2025-07-15,Tamil Nadu,Tamil Nadu City 3,5G,99.35,169.05,0.59,14.1,37,0,4.16
AIR107498,2025-08-15,Kerala,Kerala City 1,4G,98.68,31.43,1.32,32.8,94,0,3.15
AIR107499,2025-09-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.68,173.36,0.98,13.3,68,0,4.21
AIR107500,2025-10-15,Gujarat,Gujarat City 2,4G,97.14,34.3,1.26,27.6,5,1,4.01
AIR107501,2025-11-15,Telangana,Telangana City 3,4G,98.79,50.63,0.89,48.1,140,0,3.56
AIR107502,2025-12-15,Delhi,Delhi City 2,5G,99.02,126.4,0.62,20.9,78,0,3.68
AIR107503,2025-02-15,Tamil Nadu,Tamil Nadu City 1,4G,99.31,34.15,1.18,13.3,129,1,3.71
AIR107504,2025-03-15,West Bengal,West Bengal City 2,4G,97.63,32.77,0.84,37.1,111,0,3.48
AIR107505,2025-04-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.68,54.24,0.78,39.8,36,1,4.04
AIR107506,2025-05-15,Delhi,Delhi City 3,4G,98.06,42.99,1.86,40.2,79,0,2.95
AIR107507,2025-06-15,Maharashtra,Maharashtra City 2,4G,99.26,34.01,1.14,43.3,62,0,3.38
AIR107508,2025-07-15,Telangana,Telangana City 3,5G,99.09,134.44,0.75,23.7,148,0,3.57
AIR107509,2025-08-15,Karnataka,Karnataka City 2,4G,98.34,35.09,1.38,34.7,129,0,3.7
AIR107510,2025-09-15,West Bengal,West Bengal City 2,4G,98.07,47.91,0.82,30.8,48,0,3.1
AIR107511,2025-10-15,Gujarat,Gujarat City 2,4G,99.16,49.93,0.96,43.4,119,1,4.28
AIR107512,2025-11-15,Telangana,Telangana City 2,4G,98.58,45.87,1.41,43,58,1,2.59
AIR107513,2025-12-15,Kerala,Kerala City 2,4G,96.75,39.83,0.3,49.2,56,0,3.89
AIR107514,2025-02-15,Rajasthan,Rajasthan City 3,4G,97.43,31.4,0.82,44.8,84,1,2.95
AIR107515,2025-03-15,Kerala,Kerala City 3,4G,96.35,46.96,0.58,33.8,102,0,3.17
AIR107516,2025-04-15,Kerala,Kerala City 1,4G,98.74,34.23,1.73,44.2,109,0,3.74
AIR107517,2025-05-15,Maharashtra,Maharashtra City 2,5G,99.87,165.26,1.01,23.8,76,1,4.33
AIR107518,2025-06-15,Tamil Nadu,Tamil Nadu City 1,4G,98.65,44.53,1.06,24.9,74,0,3.46
AIR107519,2025-07-15,Karnataka,Karnataka City 3,4G,97.96,49.6,1.14,50.4,89,0,2.8
AIR107520,2025-08-15,West Bengal,West Bengal City 1,4G,99.18,63.62,0.64,47.3,11,0,3.64
AIR107521,2025-09-15,Tamil Nadu,Tamil Nadu City 3,5G,99.55,94.22,0.41,14.5,42,0,3.73
AIR107522,2025-10-15,Telangana,Telangana City 2,4G,97.81,38.32,0.89,30.4,98,1,3.26
AIR107523,2025-11-15,Kerala,Kerala City 1,5G,99.27,185.54,0.23,19.8,91,0,4.41
AIR107524,2025-12-15,Maharashtra,Maharashtra City 1,4G,97.33,46.66,0.75,37.4,55,0,3.5
AIR107525,2025-02-15,Telangana,Telangana City 1,4G,98.15,30.67,0.53,42.8,55,0,3.4
AIR107526,2025-03-15,Rajasthan,Rajasthan City 1,5G,98.67,128.65,0.47,13.7,94,0,3.67
AIR107527,2025-04-15,Karnataka,Karnataka City 2,5G,99.5,153.14,1.14,7.8,70,1,3.87
AIR107528,2025-05-15,West Bengal,West Bengal City 3,4G,98.76,30.52,1.34,20.7,158,1,4.14
AIR107529,2025-06-15,Rajasthan,Rajasthan City 3,4G,99,44.51,1.13,20.3,173,1,3.73
AIR107530,2025-07-15,Maharashtra,Maharashtra City 2,4G,97.37,45.3,1.14,7.1,55,0,3.39
AIR107531,2025-08-15,Karnataka,Karnataka City 3,5G,99.98,211.04,0.26,22,80,1,4.09
AIR107532,2025-09-15,Telangana,Telangana City 1,5G,98.84,145.37,0.71,15.9,49,1,2.95
AIR107533,2025-10-15,Kerala,Kerala City 2,4G,97.19,35.4,0.97,41.3,5,1,3.57
AIR107534,2025-11-15,Kerala,Kerala City 3,4G,98.43,66.19,0.6,53.2,49,0,3.36
AIR107535,2025-12-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.14,31.68,0.83,30.8,37,0,3.53
AIR107536,2025-02-15,Kerala,Kerala City 2,4G,99.13,65.64,1.31,40.4,37,0,3.53
AIR107537,2025-03-15,Delhi,Delhi City 3,4G,98.87,45.76,1.71,25.6,59,0,3.74
AIR107538,2025-04-15,Kerala,Kerala City 3,4G,100,29.35,1.23,43.6,5,0,3.42
AIR107539,2025-05-15,Delhi,Delhi City 2,4G,97.86,36.09,1.2,42.4,123,0,3.37
AIR107540,2025-06-15,Gujarat,Gujarat City 2,4G,98.61,50.76,1.07,39.2,120,1,4.37
AIR107541,2025-07-15,Delhi,Delhi City 3,4G,98.28,60.68,1.53,34.9,34,0,3.56
AIR107542,2025-08-15,Karnataka,Karnataka City 2,4G,98.12,35.22,1.07,38.1,42,0,3.65
AIR107543,2025-09-15,Rajasthan,Rajasthan City 3,4G,99.37,39.12,0.55,33.2,66,0,3.74
AIR107544,2025-10-15,Karnataka,Karnataka City 2,4G,97.97,32.68,0.68,39.2,50,0,3.92
AIR107545,2025-11-15,Rajasthan,Rajasthan City 2,4G,98.24,37.5,0.82,28.9,5,0,3.6
AIR107546,2025-12-15,Uttar Pradesh,Uttar Pradesh City 2,5G,98.74,163.13,0.54,11.7,116,0,4.15
AIR107547,2025-02-15,Gujarat,Gujarat City 3,4G,98.97,36.93,1.68,56.8,113,0,3.85
AIR107548,2025-03-15,Rajasthan,Rajasthan City 1,4G,97.68,47.84,1.09,30,83,1,3.86
AIR107549,2025-04-15,Rajasthan,Rajasthan City 3,4G,99.03,34.83,1.09,44.1,131,0,3.91
AIR107550,2025-05-15,Maharashtra,Maharashtra City 2,4G,98.76,45.5,1.09,53.7,127,0,3.56
AIR107551,2025-06-15,Tamil Nadu,Tamil Nadu City 1,4G,98.26,64.23,1.09,41,54,0,3.53
AIR107552,2025-07-15,Tamil Nadu,Tamil Nadu City 1,4G,97.9,29.98,1.29,43.9,76,0,3.35
AIR107553,2025-08-15,Maharashtra,Maharashtra City 2,4G,99.32,54.35,1.07,48.8,40,0,3.94
AIR107554,2025-09-15,Kerala,Kerala City 3,4G,99.3,30.34,1.66,32.8,85,0,3.19
AIR107555,2025-10-15,Maharashtra,Maharashtra City 1,4G,97.45,42.83,1.42,19.5,12,1,3.52
AIR107556,2025-11-15,Rajasthan,Rajasthan City 1,5G,99.91,159.38,0.28,21.1,92,0,4.88
AIR107557,2025-12-15,Rajasthan,Rajasthan City 3,5G,99.52,145.73,0.35,17,84,1,3.77
AIR107558,2025-02-15,Maharashtra,Maharashtra City 3,5G,99.95,131.4,0.43,30.6,144,0,3.64
AIR107559,2025-03-15,Maharashtra,Maharashtra City 1,4G,97.65,33.46,0.97,28,68,0,3.83
AIR107560,2025-04-15,Kerala,Kerala City 3,5G,98.33,181.13,0.43,20.1,105,0,4.08
AIR107561,2025-05-15,Karnataka,Karnataka City 1,5G,99.49,173.45,1.12,19.7,91,1,3.99
AIR107562,2025-06-15,Gujarat,Gujarat City 2,5G,99.23,137.63,0.61,28,91,0,4.18
AIR107563,2025-07-15,Telangana,Telangana City 3,4G,97.9,57.32,0.79,29.1,44,0,3.37
AIR107564,2025-08-15,Rajasthan,Rajasthan City 1,5G,99.44,150.23,0.73,34.1,149,0,4.25
AIR107565,2025-09-15,Gujarat,Gujarat City 3,4G,99.13,54.18,1.15,39.4,82,1,3.99
AIR107566,2025-10-15,Maharashtra,Maharashtra City 3,4G,97.84,49.45,1.16,38.1,92,0,3.06
AIR107567,2025-11-15,Kerala,Kerala City 1,4G,98.84,48.37,0.73,34,122,0,3.59
AIR107568,2025-12-15,Delhi,Delhi City 2,5G,98.97,145.31,0.42,20.4,97,0,3.9
AIR107569,2025-02-15,Kerala,Kerala City 1,5G,99.47,178.02,0.93,16.1,96,0,3.75
AIR107570,2025-03-15,West Bengal,West Bengal City 3,4G,99.04,20.59,1.11,42.8,107,1,3.58
AIR107571,2025-04-15,West Bengal,West Bengal City 1,4G,98.7,45.48,0.24,28.4,98,0,4.25
AIR107572,2025-05-15,Gujarat,Gujarat City 3,4G,97.3,47.57,1.47,38.3,93,0,2.57
AIR107573,2025-06-15,Tamil Nadu,Tamil Nadu City 1,4G,98.41,32.52,0.83,23.9,96,0,3.72
AIR107574,2025-07-15,West Bengal,West Bengal City 2,4G,97.28,15.5,0.86,50.5,57,1,3.22
AIR107575,2025-08-15,West Bengal,West Bengal City 2,4G,97.73,35.85,1.74,43,31,0,3.17
AIR107576,2025-09-15,Karnataka,Karnataka City 2,5G,99.73,155.04,0.43,29.5,72,0,3.89
AIR107577,2025-10-15,Delhi,Delhi City 2,4G,98.94,74.69,1.3,12.4,49,0,3.63
AIR107578,2025-11-15,Karnataka,Karnataka City 1,4G,98.4,16.37,1.48,42.7,82,0,2.66
AIR107579,2025-12-15,Delhi,Delhi City 2,5G,98.66,151,0.65,27.2,119,1,3.12
AIR107580,2025-02-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.53,111.59,0.77,27.4,131,0,4.06
AIR107581,2025-03-15,Telangana,Telangana City 3,5G,99.77,121.76,0.63,32,19,1,3.79
AIR107582,2025-04-15,Rajasthan,Rajasthan City 3,4G,97.03,30.58,1.08,27.9,88,0,3.86
AIR107583,2025-05-15,West Bengal,West Bengal City 3,5G,98.11,130.58,1.22,17.4,124,0,4.13
AIR107584,2025-06-15,Rajasthan,Rajasthan City 2,4G,98.43,16.4,1.39,33.4,56,0,3.06
AIR107585,2025-07-15,West Bengal,West Bengal City 2,5G,99.51,153.1,0.48,13.2,91,0,4.38
AIR107586,2025-08-15,Karnataka,Karnataka City 2,5G,98.77,180.14,0.48,18.5,45,0,4.1
AIR107587,2025-09-15,Telangana,Telangana City 3,5G,98.95,198.95,0.91,18.5,74,0,4.18
AIR107588,2025-10-15,Karnataka,Karnataka City 3,4G,97.65,26.39,0.2,63.6,73,0,3.59
AIR107589,2025-11-15,Karnataka,Karnataka City 3,4G,99.95,27.41,1.39,38,74,1,3.54
AIR107590,2025-12-15,Delhi,Delhi City 3,5G,99.62,115.57,0.69,23.3,139,0,3.33
AIR107591,2025-02-15,Tamil Nadu,Tamil Nadu City 1,5G,99.41,179.96,0.67,15.6,116,0,4.12
AIR107592,2025-03-15,Kerala,Kerala City 1,4G,98.21,44.19,1.33,21.4,82,0,3.63
AIR107593,2025-04-15,Gujarat,Gujarat City 2,5G,98.56,74.63,0.83,16.9,98,0,3.32
AIR107594,2025-05-15,Rajasthan,Rajasthan City 2,4G,97.32,40.31,1.23,37.9,104,0,3.45
AIR107595,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.36,43.03,0.98,47.1,53,0,2.92
AIR107596,2025-07-15,West Bengal,West Bengal City 1,5G,98.6,176.13,1.01,20.9,48,0,3.74
AIR107597,2025-08-15,Karnataka,Karnataka City 1,4G,98.81,40.29,1.52,34.4,66,1,3.72
AIR107598,2025-09-15,Tamil Nadu,Tamil Nadu City 2,4G,99.14,61.31,1.19,33,97,1,3
AIR107599,2025-10-15,Karnataka,Karnataka City 1,5G,98.29,124.23,0.78,28.5,38,1,3.55
AIR107600,2025-11-15,Telangana,Telangana City 2,4G,97.55,47.56,0.95,33.9,44,0,2.9
AIR107601,2025-12-15,Delhi,Delhi City 3,4G,98.2,44.75,1.54,38,59,0,3.51
AIR107602,2025-02-15,Uttar Pradesh,Uttar Pradesh City 3,5G,98.44,146.25,0.62,18.8,29,0,3.83
AIR107603,2025-03-15,Kerala,Kerala City 2,5G,98.82,116.73,0.35,19.3,56,0,4.25
AIR107604,2025-04-15,Telangana,Telangana City 3,4G,98.28,43.92,1.19,58.3,51,0,3.45
AIR107605,2025-05-15,Maharashtra,Maharashtra City 3,4G,99.46,54.45,1.18,15.6,45,0,4.05
AIR107606,2025-06-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.74,52.84,0.71,45.3,88,1,4.22
AIR107607,2025-07-15,Karnataka,Karnataka City 1,5G,99.34,127.44,0.73,10.8,178,1,3.77
AIR107608,2025-08-15,Telangana,Telangana City 1,4G,97.46,61.03,0.64,43.4,78,1,3.03
AIR107609,2025-09-15,Kerala,Kerala City 1,4G,98.71,42.88,1.38,38.7,47,0,3.7
AIR107610,2025-10-15,Tamil Nadu,Tamil Nadu City 1,5G,99.21,137.72,1.14,22.3,92,0,3.94
AIR107611,2025-11-15,Tamil Nadu,Tamil Nadu City 2,4G,98.16,56.87,1.34,29.7,64,0,3.14
AIR107612,2025-12-15,Rajasthan,Rajasthan City 2,4G,98.23,44.33,1.26,49.9,84,0,3.27
AIR107613,2025-02-15,Kerala,Kerala City 1,5G,99.4,148.41,0.68,18.5,31,1,4.41
AIR107614,2025-03-15,Tamil Nadu,Tamil Nadu City 3,4G,98.45,54.6,1.1,49.8,115,0,3.7
AIR107615,2025-04-15,Telangana,Telangana City 3,4G,96.93,43.63,0.91,28.1,62,0,3.96
AIR107616,2025-05-15,Rajasthan,Rajasthan City 2,5G,99.06,172.59,0.58,26.2,78,0,3.18
AIR107617,2025-06-15,Tamil Nadu,Tamil Nadu City 2,5G,99.44,145.8,0.43,18.7,114,0,4.07
AIR107618,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,96.91,23.99,0.47,15.1,72,0,3.09
AIR107619,2025-08-15,Delhi,Delhi City 3,4G,98.77,49.94,1.51,42,37,0,4.16
AIR107620,2025-09-15,Maharashtra,Maharashtra City 2,5G,99.07,90.23,0.79,20.7,74,0,4.73
AIR107621,2025-10-15,Kerala,Kerala City 3,5G,99.74,135.19,0.33,23.2,100,1,3.66
AIR107622,2025-11-15,Telangana,Telangana City 2,4G,98.26,46.21,0.62,34,91,0,3.7
AIR107623,2025-12-15,West Bengal,West Bengal City 3,4G,97.1,62.94,0.91,36.6,46,0,3.49
AIR107624,2025-02-15,Karnataka,Karnataka City 2,4G,97.2,26.8,0.79,37.3,45,1,3.11
AIR107625,2025-03-15,Telangana,Telangana City 2,5G,98.63,153.82,0.85,27.8,78,0,4.1
AIR107626,2025-04-15,Tamil Nadu,Tamil Nadu City 3,4G,96.86,49.28,1.66,47.7,70,0,2.66
AIR107627,2025-05-15,Telangana,Telangana City 2,5G,98.53,99.11,0.46,16.7,113,0,3.84
AIR107628,2025-06-15,West Bengal,West Bengal City 1,5G,99.41,130.51,0.63,25.2,159,0,3.96
AIR107629,2025-07-15,Karnataka,Karnataka City 3,5G,100,152.12,0.66,21.8,73,0,3.75
AIR107630,2025-08-15,Rajasthan,Rajasthan City 2,5G,99.23,188.41,0.73,5,89,1,3.71
AIR107631,2025-09-15,Tamil Nadu,Tamil Nadu City 3,5G,99.15,203.24,1,6.6,126,0,3.12
AIR107632,2025-10-15,Gujarat,Gujarat City 2,4G,98.91,37.35,0.25,32.2,35,0,3.72
AIR107633,2025-11-15,Tamil Nadu,Tamil Nadu City 1,4G,98.08,46.51,0.81,39.3,32,0,3.27
AIR107634,2025-12-15,Maharashtra,Maharashtra City 2,5G,100,184.84,0.56,18.7,61,1,3.82
AIR107635,2025-02-15,Gujarat,Gujarat City 2,4G,97.79,49.84,0.8,40.5,116,0,3.22
AIR107636,2025-03-15,Maharashtra,Maharashtra City 1,4G,99.31,36.91,1.54,36.6,22,1,3.35
AIR107637,2025-04-15,West Bengal,West Bengal City 3,4G,97.78,43.22,1.41,35.7,90,1,2.96
AIR107638,2025-05-15,Kerala,Kerala City 2,4G,98.31,56.6,0.62,23.2,21,0,4.04
AIR107639,2025-06-15,Karnataka,Karnataka City 2,5G,99.56,179.56,0.71,18.6,162,0,3.81
AIR107640,2025-07-15,Delhi,Delhi City 1,5G,98.98,143.2,0.71,13.4,5,0,4.32
AIR107641,2025-08-15,Rajasthan,Rajasthan City 3,4G,96.98,30.03,1.07,28,87,0,3.64
AIR107642,2025-09-15,Delhi,Delhi City 3,5G,99.58,171.16,0.53,30.5,35,0,4.61
AIR107643,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.72,40.54,0.35,18.7,143,0,3.86
AIR107644,2025-11-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.08,166.25,0.7,23.8,82,1,3.8
AIR107645,2025-12-15,West Bengal,West Bengal City 2,4G,98.3,51.6,1.43,54.5,71,0,2.95
AIR107646,2025-02-15,Kerala,Kerala City 1,5G,99.16,120.25,0.43,11.8,85,0,4.03
AIR107647,2025-03-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.75,45.69,0.98,35.4,95,0,3.31
AIR107648,2025-04-15,Tamil Nadu,Tamil Nadu City 1,4G,97.87,52.88,0.56,32.8,44,1,2.93
AIR107649,2025-05-15,Telangana,Telangana City 3,5G,98.61,132.06,0.47,11.7,38,1,4.1
AIR107650,2025-06-15,Maharashtra,Maharashtra City 1,4G,97.99,47.08,1.38,17.3,26,1,3.64
AIR107651,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,5G,99.05,130.54,0.05,19.8,81,0,4.39
AIR107652,2025-08-15,West Bengal,West Bengal City 2,4G,98.43,60.71,0.91,37.7,89,0,2.98
AIR107653,2025-09-15,Maharashtra,Maharashtra City 2,4G,97.8,50.72,1.47,54.5,71,0,3.67
AIR107654,2025-10-15,Tamil Nadu,Tamil Nadu City 1,4G,97.61,44.77,1.11,42.4,142,0,3.22
AIR107655,2025-11-15,Kerala,Kerala City 3,4G,98.02,32.87,1.08,22.6,69,0,3.53
AIR107656,2025-12-15,Karnataka,Karnataka City 1,4G,99.69,41.52,0.75,42.3,60,0,3.62
AIR107657,2025-02-15,Delhi,Delhi City 1,5G,99.13,221.51,0.49,20.5,54,0,3.72
AIR107658,2025-03-15,Tamil Nadu,Tamil Nadu City 2,4G,96.72,42,1.44,16.9,44,0,3.11
AIR107659,2025-04-15,Rajasthan,Rajasthan City 1,5G,97.94,189.82,1.05,16.6,48,0,3.4
AIR107660,2025-05-15,Gujarat,Gujarat City 3,4G,97.79,52.45,0.46,37.5,31,0,3.42
AIR107661,2025-06-15,West Bengal,West Bengal City 2,4G,97.68,44.44,0.81,46.1,170,1,4.07
AIR107662,2025-07-15,Delhi,Delhi City 3,4G,97.65,36.02,0.5,34.6,135,0,3.58
AIR107663,2025-08-15,Rajasthan,Rajasthan City 3,4G,98.99,18.76,1.03,19.9,22,0,3.44
AIR107664,2025-09-15,Karnataka,Karnataka City 3,5G,99.8,168.28,0.36,11.4,132,0,3.84
AIR107665,2025-10-15,Rajasthan,Rajasthan City 1,4G,97.54,40.26,1.24,24.4,101,0,2.92
AIR107666,2025-11-15,Kerala,Kerala City 1,4G,98.24,75.09,1.29,43.4,60,0,3.5
