Customer_ID,Report_Date,State,City,Network_Type,Network_Availability_Pct,Download_Speed_Mbps,Upload_Speed_Mbps,Latency_ms,Call_Drop_Rate_Pct,Network_Downtime_Min
AIR109233,2025-05-15,Telangana,Telangana City 2,5G,99.67,159.57,61.61,24.5,0.29,5
AIR109234,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,99.1,37.17,22.9,39.6,1.17,62
AIR109235,2025-07-15,West Bengal,West Bengal City 1,4G,98.14,31.3,7.08,43.2,1.01,70
AIR109236,2025-08-15,Tamil Nadu,Tamil Nadu City 3,4G,98.97,56.54,15.98,23.1,1.38,63
AIR109237,2025-09-15,Delhi,Delhi City 1,4G,97.84,56.39,28.91,31.1,1.01,182
AIR109238,2025-10-15,Kerala,Kerala City 3,4G,99.79,18.76,11.05,59.7,0.82,58
AIR109239,2025-11-15,Karnataka,Karnataka City 2,4G,98.41,33.07,12.01,33.9,1.7,110
AIR109240,2025-12-15,Tamil Nadu,Tamil Nadu City 2,4G,98.66,38.18,22.67,43.8,1.42,63
AIR109241,2025-02-15,West Bengal,West Bengal City 3,4G,99.11,50.71,16.21,24.8,0.6,96
AIR109242,2025-03-15,Gujarat,Gujarat City 3,5G,98.66,134.85,86.85,20.5,0.52,91
AIR109243,2025-04-15,Kerala,Kerala City 1,5G,99.05,166.69,57.74,19,0.66,70
AIR109244,2025-05-15,Rajasthan,Rajasthan City 3,5G,98.88,99.7,64.48,27.4,0.07,144
AIR109245,2025-06-15,Karnataka,Karnataka City 2,4G,98.5,62.87,18.76,46.5,1.22,85
AIR109246,2025-07-15,Uttar Pradesh,Uttar Pradesh City 1,4G,99.19,35.98,12.22,49.3,1.15,63
AIR109247,2025-08-15,West Bengal,West Bengal City 3,4G,98.92,51.42,17.74,48.9,1.56,56
AIR109248,2025-09-15,Uttar Pradesh,Uttar Pradesh City 3,4G,96.76,54.6,16.97,44.4,1.07,88
AIR109249,2025-10-15,Rajasthan,Rajasthan City 1,4G,97.09,27.86,17.72,40.1,1.33,113
AIR109250,2025-11-15,Tamil Nadu,Tamil Nadu City 3,4G,98.78,44.12,14.57,48.1,1.17,132
AIR109251,2025-12-15,Telangana,Telangana City 2,4G,99.56,65.79,21.95,40.4,0.42,36
AIR109252,2025-02-15,West Bengal,West Bengal City 1,5G,98.18,116.54,68.37,14,0.69,60
AIR109253,2025-03-15,Maharashtra,Maharashtra City 3,5G,99.12,123.93,53.9,19.6,0.63,62
AIR109254,2025-04-15,Delhi,Delhi City 2,5G,99.83,187.1,79.91,5,1.08,51
AIR109255,2025-05-15,Maharashtra,Maharashtra City 3,4G,98.32,59.62,13.76,26.6,0.97,116
AIR109256,2025-06-15,Telangana,Telangana City 1,4G,97.59,70.92,12.22,35.6,0.77,57
AIR109257,2025-07-15,Rajasthan,Rajasthan City 3,4G,97.77,20.05,21.28,28.2,0.92,56
AIR109258,2025-08-15,Maharashtra,Maharashtra City 3,4G,98.08,72.49,21.22,58.3,1.17,76
AIR109259,2025-09-15,Gujarat,Gujarat City 3,4G,98.4,51.89,25.37,35.1,1.52,7
AIR109260,2025-10-15,West Bengal,West Bengal City 2,4G,99.41,54.01,14.79,44.7,1.5,59
AIR109261,2025-11-15,Gujarat,Gujarat City 2,4G,97.55,40.93,10.18,31.4,0.77,129
AIR109262,2025-12-15,Karnataka,Karnataka City 3,5G,99.69,115.93,10.98,18.8,0.22,135
AIR109263,2025-02-15,Telangana,Telangana City 3,5G,99.22,149.58,81.31,20.4,0.74,107
AIR109264,2025-03-15,Karnataka,Karnataka City 1,4G,97.69,46.02,25.68,37,1.17,66
AIR109265,2025-04-15,Karnataka,Karnataka City 3,4G,97.66,34.83,14.7,45.1,1.15,26
AIR109266,2025-05-15,Karnataka,Karnataka City 1,5G,98.94,218.09,92.58,25.1,0.64,148
AIR109267,2025-06-15,Tamil Nadu,Tamil Nadu City 2,4G,97.55,33.09,7.11,10.1,1.62,161
AIR109268,2025-07-15,Tamil Nadu,Tamil Nadu City 3,4G,96.99,57.88,26.91,48,1.26,5
AIR109269,2025-08-15,Telangana,Telangana City 1,4G,98.2,59.71,22.89,46.8,1.32,110
AIR109270,2025-09-15,Kerala,Kerala City 2,4G,97.85,56.77,24.28,48.5,1.11,71
AIR109271,2025-10-15,Maharashtra,Maharashtra City 1,4G,97.62,43.92,20.86,17.7,0.78,160
AIR109272,2025-11-15,Tamil Nadu,Tamil Nadu City 2,5G,99.77,165.88,91.87,13,1.14,81
AIR109273,2025-12-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.32,35.77,11.22,39.6,0.7,57
AIR109274,2025-02-15,Gujarat,Gujarat City 1,4G,98.44,44.78,18.3,56.8,0.93,88
AIR109275,2025-03-15,Tamil Nadu,Tamil Nadu City 3,4G,99.02,38.44,10.57,33.6,1.5,44
AIR109276,2025-04-15,Rajasthan,Rajasthan City 1,5G,99.23,181.51,55.47,26.8,0.45,5
AIR109277,2025-05-15,Karnataka,Karnataka City 2,4G,98.05,47.3,21.65,38.5,1.05,70
AIR109278,2025-06-15,Tamil Nadu,Tamil Nadu City 1,4G,99.06,52.05,15.81,39.1,0.65,18
AIR109279,2025-07-15,Telangana,Telangana City 1,4G,97.04,41.5,18.87,48.8,1,75
AIR109280,2025-08-15,Gujarat,Gujarat City 3,4G,98.45,52.5,18.19,25.6,1.02,12
AIR109281,2025-09-15,Gujarat,Gujarat City 3,4G,99.38,44.81,17.52,22.3,0.32,97
AIR109282,2025-10-15,Kerala,Kerala City 3,4G,96.74,20.09,21.71,30.8,1.86,38
AIR109283,2025-11-15,Delhi,Delhi City 2,5G,99.94,134.54,63.19,34,0.62,78
AIR109284,2025-12-15,Delhi,Delhi City 3,5G,99.26,123.53,74.69,17.3,0.71,24
AIR109285,2025-02-15,Maharashtra,Maharashtra City 1,4G,98.35,50.54,21.79,39,0.94,23
AIR109286,2025-03-15,Uttar Pradesh,Uttar Pradesh City 2,4G,99.12,39.02,24.92,56.7,0.59,51
AIR109287,2025-04-15,West Bengal,West Bengal City 3,4G,98.5,33.91,24.31,40.9,1.4,88
AIR109288,2025-05-15,Telangana,Telangana City 1,5G,99.87,119.79,63.28,27.1,0.54,28
AIR109289,2025-06-15,Rajasthan,Rajasthan City 1,4G,97.86,53.63,20.57,42,1.35,113
AIR109290,2025-07-15,Tamil Nadu,Tamil Nadu City 2,5G,99.02,73.94,88.31,21,0.45,53
AIR109291,2025-08-15,Telangana,Telangana City 1,5G,99.44,208.68,53.06,24.2,0.74,87
AIR109292,2025-09-15,Uttar Pradesh,Uttar Pradesh City 3,5G,99.47,126.8,49.37,14.6,0.93,77
AIR109293,2025-10-15,Delhi,Delhi City 1,5G,98.88,116.38,79.46,21.5,0.93,90
AIR109294,2025-11-15,Telangana,Telangana City 3,5G,99.93,175.35,51,20.3,0.71,38
AIR109295,2025-12-15,Tamil Nadu,Tamil Nadu City 3,4G,98.33,29.23,17.77,27.2,0.49,54
AIR109296,2025-02-15,Kerala,Kerala City 2,4G,98.79,54.93,23.64,44.6,1.49,57
AIR109297,2025-03-15,Maharashtra,Maharashtra City 1,4G,97.84,62.55,23.05,36.1,1.38,59
AIR109298,2025-04-15,Kerala,Kerala City 2,4G,97.45,34.47,18.09,39.5,1.19,44
AIR109299,2025-05-15,Delhi,Delhi City 2,4G,98.06,42.18,23.38,36,1.7,28
AIR109300,2025-06-15,Karnataka,Karnataka City 2,4G,96.95,31.69,17.18,45.3,0.78,148
AIR109301,2025-07-15,Delhi,Delhi City 3,4G,98.62,40.01,11.04,13.4,0.62,82
AIR109302,2025-08-15,Maharashtra,Maharashtra City 3,4G,98.59,52.93,23.8,24.4,0.93,59
AIR109303,2025-09-15,Tamil Nadu,Tamil Nadu City 3,4G,98.36,43.04,18.43,57.5,0.82,54
AIR109304,2025-10-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.16,53.94,23.39,49.2,0.71,146
AIR109305,2025-11-15,West Bengal,West Bengal City 1,4G,97.44,72.35,19.18,31.3,1.66,105
AIR109306,2025-12-15,Kerala,Kerala City 1,4G,99.51,37.82,18.52,42.4,0.6,57
AIR109307,2025-02-15,Delhi,Delhi City 3,5G,99.48,130.98,53.21,28.1,0.68,78
AIR109308,2025-03-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.79,40.22,10.9,51.6,1.25,81
AIR109309,2025-04-15,Kerala,Kerala City 1,4G,100,53.58,14.75,34.9,1.61,73
AIR109310,2025-05-15,Delhi,Delhi City 2,4G,97.96,45.83,13.59,45.9,1.02,73
AIR109311,2025-06-15,Maharashtra,Maharashtra City 2,4G,98.6,47.84,8.96,39,1.07,107
AIR109312,2025-07-15,Kerala,Kerala City 3,4G,98.14,45.26,19.34,30,1.08,103
AIR109313,2025-08-15,Delhi,Delhi City 2,5G,100,133.9,46.85,22.8,0.46,121
AIR109314,2025-09-15,Tamil Nadu,Tamil Nadu City 3,4G,98.62,49.79,17.87,51.6,0.56,86
AIR109315,2025-10-15,Maharashtra,Maharashtra City 3,4G,98.62,47.07,25.34,48,0.71,40
AIR109316,2025-11-15,Uttar Pradesh,Uttar Pradesh City 3,4G,99.39,58.8,22.14,38.9,1.3,121
AIR109317,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.62,42.95,19.11,42,0.88,37
AIR109318,2025-02-15,West Bengal,West Bengal City 2,5G,99.69,97.53,100.85,16.7,0.43,131
AIR109319,2025-03-15,Telangana,Telangana City 1,4G,98.16,47.52,18.44,44.1,0.42,28
AIR109320,2025-04-15,Karnataka,Karnataka City 2,5G,98.73,146.82,62.75,19.1,1.08,40
AIR109321,2025-05-15,Tamil Nadu,Tamil Nadu City 1,4G,98.34,60.95,14.4,36.5,0.76,5
AIR109322,2025-06-15,Maharashtra,Maharashtra City 1,5G,99.47,147.93,61.05,9.9,0.74,114
AIR109323,2025-07-15,Kerala,Kerala City 3,4G,97.04,41.45,13.29,49.2,1.27,102
AIR109324,2025-08-15,Uttar Pradesh,Uttar Pradesh City 3,4G,99.01,29.9,12.56,42.8,0.92,50
AIR109325,2025-09-15,Tamil Nadu,Tamil Nadu City 1,5G,99.1,93.28,53.04,14.2,1,71
AIR109326,2025-10-15,Maharashtra,Maharashtra City 2,4G,98.94,70.96,13.68,42,0.64,45
AIR109327,2025-11-15,Maharashtra,Maharashtra City 2,4G,98.23,37.06,16.3,32.9,1.38,63
AIR109328,2025-12-15,Kerala,Kerala City 3,4G,100,45.14,15.92,24.5,0.74,135
AIR109329,2025-02-15,Maharashtra,Maharashtra City 3,4G,98.54,48.59,17.74,47.6,1.03,78
AIR109330,2025-03-15,Rajasthan,Rajasthan City 2,4G,98.38,46.17,11.91,40.1,0.89,34
AIR109331,2025-04-15,Tamil Nadu,Tamil Nadu City 2,4G,98.27,33.72,15.19,42.2,0.85,55
AIR109332,2025-05-15,Delhi,Delhi City 2,4G,97.59,58.91,28.47,26.1,0.05,34
AIR109333,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.98,45.64,20.65,26.5,1.49,75
AIR109334,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.85,70.82,27.53,32.1,1.27,21
AIR109335,2025-08-15,Delhi,Delhi City 3,4G,98.68,42.24,20.81,43.1,1.01,99
AIR109336,2025-09-15,Tamil Nadu,Tamil Nadu City 1,5G,98.95,171.71,27.53,17.6,0.59,35
AIR109337,2025-10-15,Karnataka,Karnataka City 1,4G,99.09,39.21,15.75,45.3,0.83,52
AIR109338,2025-11-15,Tamil Nadu,Tamil Nadu City 1,5G,98.5,118.93,54.83,18.8,0.71,198
AIR109339,2025-12-15,Gujarat,Gujarat City 2,4G,97.13,44.21,29.23,53,0.67,63
AIR109340,2025-02-15,Maharashtra,Maharashtra City 3,4G,98.81,35.85,22.07,25.8,0.61,122
AIR109341,2025-03-15,Telangana,Telangana City 2,4G,97.53,57.46,19.27,45.6,1.29,34
AIR109342,2025-04-15,Kerala,Kerala City 3,4G,99.16,43.41,22.95,38.8,0.05,100
AIR109343,2025-05-15,Rajasthan,Rajasthan City 2,5G,99.33,146.87,39.98,25.4,0.6,75
AIR109344,2025-06-15,Telangana,Telangana City 1,4G,98.69,25.65,14.69,54.9,0.43,52
AIR109345,2025-07-15,Delhi,Delhi City 3,4G,97.69,53.54,16.97,50.4,1.43,73
AIR109346,2025-08-15,Kerala,Kerala City 2,5G,98.92,94.07,48.45,8,0.66,111
AIR109347,2025-09-15,Kerala,Kerala City 3,5G,99.72,163.24,54.79,13.7,1.17,118
AIR109348,2025-10-15,Kerala,Kerala City 3,4G,99.09,50.62,22.81,49.5,1.25,18
AIR109349,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.44,54.11,18.82,21.3,0.97,20
AIR109350,2025-12-15,Rajasthan,Rajasthan City 2,4G,98.96,31.9,19.83,31.9,1.52,86
AIR109351,2025-02-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.93,53.97,27.73,29.5,0.8,62
AIR109352,2025-03-15,Maharashtra,Maharashtra City 3,4G,98.08,40.24,26.47,22,1.04,52
AIR109353,2025-04-15,Gujarat,Gujarat City 1,4G,99.63,48.81,22.17,30.6,0.67,71
AIR109354,2025-05-15,West Bengal,West Bengal City 3,5G,99.6,150.09,24.2,15.3,0.85,48
AIR109355,2025-06-15,Rajasthan,Rajasthan City 1,4G,96.53,59.78,16.97,31.1,0.57,55
AIR109356,2025-07-15,Telangana,Telangana City 1,4G,98.49,49.37,16.01,42.7,1.34,72
AIR109357,2025-08-15,Maharashtra,Maharashtra City 1,5G,98.9,135.55,36.99,23.9,0.99,83
AIR109358,2025-09-15,Tamil Nadu,Tamil Nadu City 3,4G,97.89,78.53,3.78,24.2,1.03,122
AIR109359,2025-10-15,Delhi,Delhi City 1,4G,99.06,65.67,22.83,20.4,1.11,34
AIR109360,2025-11-15,Gujarat,Gujarat City 3,5G,99.59,103.97,92.43,23.1,0.88,82
AIR109361,2025-12-15,Maharashtra,Maharashtra City 3,4G,98.99,38.55,26.73,32,0.76,65
AIR109362,2025-02-15,Tamil Nadu,Tamil Nadu City 2,4G,98.2,42.66,21.97,34.9,1.14,62
AIR109363,2025-03-15,Gujarat,Gujarat City 3,4G,98.03,46.18,7.97,44.8,1.14,60
AIR109364,2025-04-15,Tamil Nadu,Tamil Nadu City 3,4G,97.21,29.9,19.1,27.6,1.44,97
AIR109365,2025-05-15,Rajasthan,Rajasthan City 1,5G,98.59,177.36,80.98,22.9,0.52,12
AIR109366,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,98.95,38.39,29.06,32.9,1.13,91
AIR109367,2025-07-15,Gujarat,Gujarat City 3,4G,97.79,62.08,21.55,47.9,1.45,86
AIR109368,2025-08-15,Tamil Nadu,Tamil Nadu City 2,4G,97.96,54.02,14.81,41,0.74,65
AIR109369,2025-09-15,Telangana,Telangana City 2,5G,99.08,132.25,70.06,26.4,0.58,67
AIR109370,2025-10-15,Maharashtra,Maharashtra City 1,4G,98.58,43.41,10.84,41.4,1.35,48
AIR109371,2025-11-15,Gujarat,Gujarat City 1,4G,99.64,25.59,22.68,21.1,0.49,40
AIR109372,2025-12-15,Telangana,Telangana City 2,5G,99.29,135.83,39.05,14.6,0.41,67
AIR109373,2025-02-15,Tamil Nadu,Tamil Nadu City 2,5G,98.79,92.84,74.85,26.6,0.75,80
AIR109374,2025-03-15,Tamil Nadu,Tamil Nadu City 3,4G,98.71,45.69,23.85,44.6,1.33,77
AIR109375,2025-04-15,Kerala,Kerala City 1,4G,97.26,39.12,6.39,45.5,0.93,115
AIR109376,2025-05-15,Gujarat,Gujarat City 1,4G,98.3,61.31,19.74,22.4,1.11,72
AIR109377,2025-06-15,Rajasthan,Rajasthan City 3,4G,100,43.84,20.79,30.5,0.63,69
AIR109378,2025-07-15,Tamil Nadu,Tamil Nadu City 3,4G,99.66,70.22,10.46,18,1.15,104
AIR109379,2025-08-15,Delhi,Delhi City 1,4G,99.17,17.62,12.04,42,0.83,90
AIR109380,2025-09-15,Uttar Pradesh,Uttar Pradesh City 2,4G,96.9,37.3,25.94,58.8,1.31,5
AIR109381,2025-10-15,West Bengal,West Bengal City 2,4G,99.39,73.85,12.21,39.1,0.97,64
AIR109382,2025-11-15,Uttar Pradesh,Uttar Pradesh City 3,5G,98.49,156.78,75.67,17.2,0.73,70
AIR109383,2025-12-15,Rajasthan,Rajasthan City 1,4G,98.43,53.82,19.5,47.7,1.43,79
AIR109384,2025-02-15,Maharashtra,Maharashtra City 3,4G,98.21,33.66,9.86,40.6,0.91,69
AIR109385,2025-03-15,Karnataka,Karnataka City 2,5G,99.52,180.37,63.91,16.8,0.41,25
AIR109386,2025-04-15,Delhi,Delhi City 2,4G,98.18,41.47,17.03,45.3,1.57,138
AIR109387,2025-05-15,Karnataka,Karnataka City 3,4G,97.92,30,17.63,31.1,1.13,58
AIR109388,2025-06-15,Tamil Nadu,Tamil Nadu City 2,4G,96.63,43.78,14.8,42.2,0.97,118
AIR109389,2025-07-15,Maharashtra,Maharashtra City 1,4G,97.21,30.82,20.92,36.1,0.12,26
AIR109390,2025-08-15,Telangana,Telangana City 3,4G,98.71,29.68,23.47,26.6,0.97,150
AIR109391,2025-09-15,Tamil Nadu,Tamil Nadu City 3,4G,99.27,24.89,6.13,35.3,1.27,125
AIR109392,2025-10-15,Karnataka,Karnataka City 3,4G,98.32,34.46,22.36,25.9,1.52,26
AIR109393,2025-11-15,Tamil Nadu,Tamil Nadu City 2,4G,98.79,51.76,19.27,35.8,0.66,48
AIR109394,2025-12-15,West Bengal,West Bengal City 1,4G,97.99,63.59,13.84,21.1,1.07,113
AIR109395,2025-02-15,Kerala,Kerala City 3,4G,97.99,55.66,17.98,45.4,1.01,82
AIR109396,2025-03-15,West Bengal,West Bengal City 3,4G,97.76,51.92,27.22,38.9,1.27,92
AIR109397,2025-04-15,Maharashtra,Maharashtra City 2,4G,97.03,44.46,16.51,30.2,1.4,36
AIR109398,2025-05-15,Telangana,Telangana City 1,5G,99.52,153.5,79.98,7.7,0.99,61
AIR109399,2025-06-15,West Bengal,West Bengal City 3,4G,98.03,32.23,25.11,35.1,0.7,121
AIR109400,2025-07-15,Gujarat,Gujarat City 2,4G,99.08,49.71,22.15,35.6,0.78,63
AIR109401,2025-08-15,Telangana,Telangana City 3,5G,98.09,97.63,75.61,17.5,0.59,73
AIR109402,2025-09-15,Karnataka,Karnataka City 2,4G,98.64,46.7,28.42,40,0.53,116
AIR109403,2025-10-15,West Bengal,West Bengal City 1,5G,98.46,103.88,84.27,25.5,0.57,93
AIR109404,2025-11-15,Kerala,Kerala City 2,5G,98.96,117.69,94.48,20.8,0.78,92
AIR109405,2025-12-15,Telangana,Telangana City 3,4G,97.35,44.65,19.77,22.6,0.96,86
AIR109406,2025-02-15,Tamil Nadu,Tamil Nadu City 3,5G,98.8,157.31,57.06,19.2,0.54,57
AIR109407,2025-03-15,Kerala,Kerala City 2,4G,98.99,34.52,20,36,0.69,67
AIR109408,2025-04-15,Tamil Nadu,Tamil Nadu City 1,5G,99.55,154.4,42.76,18.3,0.55,63
AIR109409,2025-05-15,West Bengal,West Bengal City 1,4G,100,27.48,13.24,28.5,0.77,60
AIR109410,2025-06-15,Delhi,Delhi City 3,4G,97.28,48.3,25.08,58.8,1.01,68
AIR109411,2025-07-15,Delhi,Delhi City 3,5G,99.08,150.35,48.47,24.2,0.62,91
AIR109412,2025-08-15,Karnataka,Karnataka City 2,4G,97.41,43.89,20.77,46.5,1.44,137
AIR109413,2025-09-15,Kerala,Kerala City 2,5G,99.01,120.59,63.39,29.5,0.67,155
AIR109414,2025-10-15,Tamil Nadu,Tamil Nadu City 2,4G,98.37,61.84,13.9,41.4,0.81,47
AIR109415,2025-11-15,Rajasthan,Rajasthan City 1,4G,96.96,19.94,18.46,33.3,1.72,94
AIR109416,2025-12-15,Kerala,Kerala City 1,4G,98.11,39.2,9.19,40.9,1.11,63
AIR109417,2025-02-15,Gujarat,Gujarat City 3,4G,99.32,35.63,21.01,29.7,1.15,18
AIR109418,2025-03-15,Karnataka,Karnataka City 3,4G,98.21,34.4,21.72,49.7,0.56,55
AIR109419,2025-04-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.51,53.31,24.69,45.7,0.18,44
AIR109420,2025-05-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.82,44.76,16.03,29.2,0.34,81
AIR109421,2025-06-15,Tamil Nadu,Tamil Nadu City 1,5G,100,142.03,40.26,20.2,0.69,77
AIR109422,2025-07-15,Delhi,Delhi City 3,4G,99.45,54.79,13.12,27.4,0.43,128
AIR109423,2025-08-15,Telangana,Telangana City 3,5G,98.93,128.92,70.49,32.5,0.05,75
AIR109424,2025-09-15,Gujarat,Gujarat City 3,4G,99.21,50.18,27.88,43.7,1.26,98
AIR109425,2025-10-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.5,36.57,9.44,40,1.14,5
AIR109426,2025-11-15,Tamil Nadu,Tamil Nadu City 3,4G,98.26,40.77,18.86,29.7,1.25,78
AIR109427,2025-12-15,Tamil Nadu,Tamil Nadu City 3,5G,98.75,221.4,46.1,11,0.67,62
AIR109428,2025-02-15,West Bengal,West Bengal City 1,4G,98.85,39.39,14.94,50.6,0.53,38
AIR109429,2025-03-15,Delhi,Delhi City 3,4G,97.88,47.14,12.18,34.7,0.71,131
AIR109430,2025-04-15,Kerala,Kerala City 1,5G,98.96,157.56,54.86,18.7,0.62,73
AIR109431,2025-05-15,Telangana,Telangana City 2,4G,96.43,63.52,21.6,32.3,0.83,63
AIR109432,2025-06-15,West Bengal,West Bengal City 1,5G,99.33,132.85,60.81,18.9,0.69,25
AIR109433,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.63,27.95,7.39,24,1.18,31
AIR109434,2025-08-15,Telangana,Telangana City 1,4G,98.14,38.46,14.84,49,1.28,161
AIR109435,2025-09-15,Karnataka,Karnataka City 1,4G,98.67,39.95,17.82,31.4,1.24,30
AIR109436,2025-10-15,Delhi,Delhi City 3,4G,97.73,40.02,19.23,38.6,1,100
AIR109437,2025-11-15,Uttar Pradesh,Uttar Pradesh City 1,5G,98.8,131.99,48.18,12.1,0.77,54
AIR109438,2025-12-15,Tamil Nadu,Tamil Nadu City 1,5G,98.03,135.48,76.08,12.8,1.15,102
AIR109439,2025-02-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.93,31.72,20.53,44.7,0.78,51
AIR109440,2025-03-15,Rajasthan,Rajasthan City 2,5G,99.55,147.8,75.31,19.2,0.36,91
AIR109441,2025-04-15,Maharashtra,Maharashtra City 3,4G,97.81,41.89,23.72,49.4,1.32,51
AIR109442,2025-05-15,Maharashtra,Maharashtra City 3,4G,97.32,41.11,8.78,7.2,0.28,19
AIR109443,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.54,47.57,25.99,34.4,0.3,123
AIR109444,2025-07-15,Rajasthan,Rajasthan City 2,4G,99.39,42.74,25.91,36.7,1.22,8
AIR109445,2025-08-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.83,41.09,5.55,26.4,1.49,34
AIR109446,2025-09-15,Maharashtra,Maharashtra City 1,4G,98.3,59.45,18.75,22.9,1.22,127
AIR109447,2025-10-15,West Bengal,West Bengal City 3,4G,98.52,49.25,17.18,46.8,0.9,71
AIR109448,2025-11-15,Karnataka,Karnataka City 3,5G,99.59,217.76,52.21,10.3,1.02,69
AIR109449,2025-12-15,Maharashtra,Maharashtra City 1,5G,100,197.63,96.94,28.2,0.78,110
AIR109450,2025-02-15,Karnataka,Karnataka City 1,4G,97.2,43.72,26.98,36.4,1.64,139
AIR109451,2025-03-15,Tamil Nadu,Tamil Nadu City 1,4G,99.17,26.76,23.22,31.3,1.11,64
AIR109452,2025-04-15,Karnataka,Karnataka City 2,4G,97.96,52.07,13.68,36.9,1.12,100
AIR109453,2025-05-15,West Bengal,West Bengal City 2,5G,99.75,106.41,51.17,18.8,0.57,96
AIR109454,2025-06-15,Rajasthan,Rajasthan City 3,4G,98.34,54.27,19.66,34.9,1.53,60
AIR109455,2025-07-15,Karnataka,Karnataka City 2,4G,99.74,39.23,21.18,35.1,0.54,63
AIR109456,2025-08-15,Telangana,Telangana City 3,5G,98.88,168.31,67.3,27.6,0.54,82
AIR109457,2025-09-15,Kerala,Kerala City 1,4G,99,41.93,23.23,37.6,1.06,91
AIR109458,2025-10-15,Maharashtra,Maharashtra City 1,4G,97.95,58.59,19.54,46,1.2,78
AIR109459,2025-11-15,Rajasthan,Rajasthan City 3,4G,96.99,49.3,20.4,38.7,1.13,68
AIR109460,2025-12-15,Gujarat,Gujarat City 1,4G,97.76,45.12,17.65,29.8,1.02,58
AIR109461,2025-02-15,Tamil Nadu,Tamil Nadu City 3,5G,99.65,100.6,59.84,26.5,0.5,35
AIR109462,2025-03-15,Kerala,Kerala City 3,4G,96.77,40.93,12.87,37.8,0.7,18
AIR109463,2025-04-15,Telangana,Telangana City 3,4G,98.73,44.25,21.4,41.6,1.21,54
AIR109464,2025-05-15,Delhi,Delhi City 2,4G,98.14,53.29,18.09,47.6,1.25,99
AIR109465,2025-06-15,West Bengal,West Bengal City 3,4G,98.66,37.32,13.94,35.4,0.96,6
AIR109466,2025-07-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.47,39.38,18.72,46.5,0.82,42
AIR109467,2025-08-15,Kerala,Kerala City 3,4G,98.18,58.84,20.97,33,1,64
AIR109468,2025-09-15,Rajasthan,Rajasthan City 2,4G,98.97,36.74,18.77,29,0.99,93
AIR109469,2025-10-15,Rajasthan,Rajasthan City 1,4G,97.08,26.03,7.41,36.3,0.67,106
AIR109470,2025-11-15,Rajasthan,Rajasthan City 2,4G,98.97,29.51,14.42,42.7,0.92,106
AIR109471,2025-12-15,Tamil Nadu,Tamil Nadu City 3,4G,98.04,48.68,27.87,43.3,1.24,118
AIR109472,2025-02-15,Karnataka,Karnataka City 2,5G,98.12,201.09,41.82,11.4,0.41,47
AIR109473,2025-03-15,Maharashtra,Maharashtra City 1,4G,99.34,71.21,13.61,41.8,1.45,69
AIR109474,2025-04-15,Delhi,Delhi City 1,5G,99.62,198.28,68.24,27.3,0.51,29
AIR109475,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.68,23.12,16.57,48.2,1.23,60
AIR109476,2025-06-15,Rajasthan,Rajasthan City 1,5G,99.88,129,112.3,9.3,0.61,53
AIR109477,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,99.33,56.1,29.38,48,1.38,46
AIR109478,2025-08-15,Gujarat,Gujarat City 2,4G,99.66,42.11,19.1,48.9,0.97,46
AIR109479,2025-09-15,Tamil Nadu,Tamil Nadu City 1,4G,98.76,40.29,21.91,42.8,1.18,117
AIR109480,2025-10-15,Rajasthan,Rajasthan City 3,4G,99,40.65,32.25,41.4,0.83,47
AIR109481,2025-11-15,Gujarat,Gujarat City 3,5G,98.5,113.35,62.1,18,0.71,103
AIR109482,2025-12-15,Delhi,Delhi City 2,4G,97.68,47.68,20.81,26.7,0.75,94
AIR109483,2025-02-15,Delhi,Delhi City 1,4G,98.2,49.77,20.45,22.8,1.34,54
AIR109484,2025-03-15,Maharashtra,Maharashtra City 2,5G,98.76,119.56,79.51,16.1,0.55,31
AIR109485,2025-04-15,Telangana,Telangana City 2,4G,97.83,40.14,12.36,55.7,0.82,70
AIR109486,2025-05-15,Maharashtra,Maharashtra City 2,4G,97.82,59.98,15.72,51,1,110
AIR109487,2025-06-15,Karnataka,Karnataka City 3,4G,97.59,39.13,6.72,40.6,0.52,66
AIR109488,2025-07-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.23,49.81,22.47,39.2,1.88,77
