Customer_ID,Usage_Date,State,City,Network_Type,Customer_Segment,Tenure_Years,Data_Usage_GB,Voice_Usage_Min,Customer_Satisfaction,NPS_Score
AIR109540,2025-04-15,Maharashtra,Maharashtra City 2,4G,Broadband,4,31.02,692,3.84,45
AIR109541,2025-05-15,Gujarat,Gujarat City 3,4G,Prepaid,2.8,29.19,420,3.94,26
AIR109542,2025-06-15,West Bengal,West Bengal City 3,5G,Prepaid,5.1,25.09,449,4.16,29
AIR109543,2025-07-15,Maharashtra,Maharashtra City 3,5G,Prepaid,4.1,44.95,272,3.92,30
AIR109544,2025-08-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Postpaid,2.4,12.33,311,3.88,37
AIR109545,2025-09-15,Rajasthan,Rajasthan City 2,5G,Broadband,1.1,30.4,714,4.39,40
AIR109546,2025-10-15,Uttar Pradesh,Uttar Pradesh City 2,5G,Prepaid,4.6,36.9,635,4.12,52
AIR109547,2025-11-15,Kerala,Kerala City 2,4G,Broadband,1.7,11.21,404,3.21,8
AIR109548,2025-12-15,Telangana,Telangana City 3,4G,Prepaid,3,21.81,20,3.39,25
AIR109549,2025-02-15,West Bengal,West Bengal City 1,4G,Postpaid,1.2,5.72,465,3.47,24
AIR109550,2025-03-15,Maharashtra,Maharashtra City 3,4G,Postpaid,5.4,29.9,458,3.34,8
AIR109551,2025-04-15,Karnataka,Karnataka City 2,4G,Prepaid,5.7,21.27,497,3.06,19
AIR109552,2025-05-15,Karnataka,Karnataka City 3,4G,Prepaid,1.2,16.23,291,3.59,20
AIR109553,2025-06-15,Kerala,Kerala City 3,4G,Prepaid,1.7,12.72,504,3.93,30
AIR109554,2025-07-15,Tamil Nadu,Tamil Nadu City 2,5G,Prepaid,3.3,42.29,148,4.25,51
AIR109555,2025-08-15,Karnataka,Karnataka City 3,5G,Broadband,1,40.66,393,4.08,39
AIR109556,2025-09-15,Rajasthan,Rajasthan City 3,4G,Enterprise,2.5,20.22,690,3.1,-8
AIR109557,2025-10-15,Telangana,Telangana City 1,5G,Postpaid,5.1,51.54,399,4.18,27
AIR109558,2025-11-15,Gujarat,Gujarat City 3,4G,Postpaid,1,1,248,3.51,5
AIR109559,2025-12-15,Rajasthan,Rajasthan City 1,4G,Prepaid,3.7,7.11,651,2.82,9
AIR109560,2025-02-15,Telangana,Telangana City 2,4G,Prepaid,0.2,28.46,277,3.07,-9
AIR109561,2025-03-15,Kerala,Kerala City 1,5G,Broadband,0.3,47.63,357,3.76,30
AIR109562,2025-04-15,Rajasthan,Rajasthan City 3,5G,Postpaid,5.9,47.51,807,3.55,11
AIR109563,2025-05-15,Gujarat,Gujarat City 2,5G,Postpaid,5.2,36.36,279,3.43,8
AIR109564,2025-06-15,Gujarat,Gujarat City 3,5G,Postpaid,2.5,32.65,166,4.24,48
AIR109565,2025-07-15,Delhi,Delhi City 3,4G,Prepaid,6.2,14.33,566,4.26,29
AIR109566,2025-08-15,Tamil Nadu,Tamil Nadu City 1,5G,Prepaid,2.6,9.81,559,3.71,34
AIR109567,2025-09-15,Kerala,Kerala City 3,4G,Postpaid,1.8,22.61,458,3.92,37
AIR109568,2025-10-15,Rajasthan,Rajasthan City 1,4G,Postpaid,3.8,36.24,410,4.42,47
AIR109569,2025-11-15,West Bengal,West Bengal City 2,4G,Broadband,4.3,28.43,410,3.44,18
AIR109570,2025-12-15,West Bengal,West Bengal City 2,5G,Prepaid,2.9,33.76,797,3.49,10
AIR109571,2025-02-15,Kerala,Kerala City 3,4G,Prepaid,2.6,13.34,276,4.02,38
AIR109572,2025-03-15,Rajasthan,Rajasthan City 1,4G,Prepaid,3.6,4.57,379,3.54,24
AIR109573,2025-04-15,Maharashtra,Maharashtra City 3,4G,Postpaid,4.3,6.07,463,4.29,35
AIR109574,2025-05-15,Maharashtra,Maharashtra City 3,4G,Postpaid,4,1,317,2.92,1
AIR109575,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,6.2,8.84,476,4.22,39
AIR109576,2025-07-15,Rajasthan,Rajasthan City 3,4G,Postpaid,4.7,28.71,520,3.56,30
AIR109577,2025-08-15,Gujarat,Gujarat City 1,4G,Postpaid,5.2,19.02,482,3.79,27
AIR109578,2025-09-15,Karnataka,Karnataka City 3,5G,Prepaid,3.3,38.54,713,3.78,6
AIR109579,2025-10-15,West Bengal,West Bengal City 2,5G,Prepaid,6.3,45.21,284,3.87,31
AIR109580,2025-11-15,Rajasthan,Rajasthan City 1,4G,Prepaid,1.1,17.17,272,3.43,15
AIR109581,2025-12-15,Rajasthan,Rajasthan City 3,5G,Prepaid,4.4,18.8,491,3.79,33
AIR109582,2025-02-15,Karnataka,Karnataka City 1,4G,Postpaid,3.9,20.4,508,3.11,16
AIR109583,2025-03-15,Karnataka,Karnataka City 3,4G,Prepaid,1.8,12.51,447,3.31,19
AIR109584,2025-04-15,Telangana,Telangana City 2,4G,Prepaid,1.5,8.78,669,3.49,29
AIR109585,2025-05-15,Delhi,Delhi City 2,4G,Prepaid,1,12.68,203,2.97,-5
AIR109586,2025-06-15,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,2.3,20.3,615,3.43,21
AIR109587,2025-07-15,West Bengal,West Bengal City 1,4G,Enterprise,2,13.52,433,3.2,6
AIR109588,2025-08-15,Karnataka,Karnataka City 2,4G,Prepaid,2.6,15.71,847,3.27,38
AIR109589,2025-09-15,Maharashtra,Maharashtra City 3,4G,Postpaid,1.2,13.08,218,3.56,7
AIR109590,2025-10-15,Kerala,Kerala City 3,5G,Prepaid,2.1,20.74,380,4.26,44
AIR109591,2025-11-15,Maharashtra,Maharashtra City 3,4G,Broadband,4,31.74,285,3.94,33
AIR109592,2025-12-15,Telangana,Telangana City 1,5G,Broadband,1.1,58.99,248,4.21,49
AIR109593,2025-02-15,Telangana,Telangana City 1,4G,Prepaid,5.2,30.58,534,3.06,1
AIR109594,2025-03-15,Karnataka,Karnataka City 2,5G,Broadband,5.2,9.89,451,3.82,43
AIR109595,2025-04-15,Telangana,Telangana City 1,4G,Prepaid,5.7,14.8,323,3.26,12
AIR109596,2025-05-15,Gujarat,Gujarat City 3,5G,Prepaid,4.5,42.58,294,3.92,41
AIR109597,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,5G,Prepaid,3,37.79,848,3.59,18
AIR109598,2025-07-15,Rajasthan,Rajasthan City 3,4G,Prepaid,2,31.06,121,2.8,6
AIR109599,2025-08-15,Rajasthan,Rajasthan City 1,4G,Prepaid,2.4,12.88,255,3.48,27
AIR109600,2025-09-15,Karnataka,Karnataka City 3,4G,Prepaid,4.3,5.43,304,3.26,13
AIR109601,2025-10-15,Telangana,Telangana City 2,5G,Prepaid,4.6,15.2,512,3.94,41
AIR109602,2025-11-15,Kerala,Kerala City 1,4G,Postpaid,1.5,24.64,264,3.16,19
AIR109603,2025-12-15,Gujarat,Gujarat City 3,4G,Prepaid,2.7,14.97,845,2.81,-5
AIR109604,2025-02-15,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,5.8,4.62,444,3.79,23
AIR109605,2025-03-15,Telangana,Telangana City 1,4G,Postpaid,3,18.05,566,2.69,-21
AIR109606,2025-04-15,Gujarat,Gujarat City 1,4G,Prepaid,4.5,24.99,231,3.29,-2
AIR109607,2025-05-15,Delhi,Delhi City 2,5G,Prepaid,4.8,35.06,766,3.9,32
AIR109608,2025-06-15,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,6.3,23.33,237,3.81,21
AIR109609,2025-07-15,Rajasthan,Rajasthan City 3,5G,Postpaid,4.1,26.93,478,3.83,24
AIR109610,2025-08-15,Delhi,Delhi City 2,4G,Prepaid,2.1,20.03,493,4.33,63
AIR109611,2025-09-15,Karnataka,Karnataka City 3,4G,Broadband,2.6,11.61,123,3.18,27
AIR109612,2025-10-15,West Bengal,West Bengal City 3,4G,Prepaid,0.8,22.09,361,2.68,-5
AIR109613,2025-11-15,Karnataka,Karnataka City 3,5G,Prepaid,3.6,40.03,244,3.32,20
AIR109614,2025-12-15,Kerala,Kerala City 1,4G,Prepaid,2.7,19.6,634,3.48,4
AIR109615,2025-02-15,Gujarat,Gujarat City 1,4G,Enterprise,4.2,23.95,521,3.12,4
AIR109616,2025-03-15,West Bengal,West Bengal City 3,4G,Postpaid,4.4,15.7,429,3.66,24
AIR109617,2025-04-15,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,3.2,19.59,435,3.94,38
AIR109618,2025-05-15,Tamil Nadu,Tamil Nadu City 3,5G,Prepaid,1.5,1,695,3.58,18
AIR109619,2025-06-15,Delhi,Delhi City 1,4G,Postpaid,2.4,13.82,266,3.95,25
AIR109620,2025-07-15,Kerala,Kerala City 1,4G,Prepaid,0.7,14.31,599,2.48,-34
AIR109621,2025-08-15,Rajasthan,Rajasthan City 1,4G,Postpaid,1.8,30.83,464,3.11,-16
AIR109622,2025-09-15,Telangana,Telangana City 2,4G,Postpaid,2,26.89,569,3.87,25
AIR109623,2025-10-15,Telangana,Telangana City 1,4G,Prepaid,1.3,30.1,564,3.76,16
AIR109624,2025-11-15,West Bengal,West Bengal City 2,4G,Prepaid,3.9,1,326,3.41,5
AIR109625,2025-12-15,Kerala,Kerala City 2,4G,Postpaid,6.7,25.63,507,3.22,22
AIR109626,2025-02-15,Kerala,Kerala City 2,4G,Postpaid,3,5.94,226,4.58,53
AIR109627,2025-03-15,Tamil Nadu,Tamil Nadu City 3,4G,Broadband,2.7,14.92,225,4.09,44
AIR109628,2025-04-15,Rajasthan,Rajasthan City 1,4G,Prepaid,3.3,15.35,477,3.43,-3
AIR109629,2025-05-15,Gujarat,Gujarat City 3,4G,Postpaid,0.7,12.09,236,3.24,25
AIR109630,2025-06-15,Rajasthan,Rajasthan City 2,4G,Prepaid,3.1,5.94,373,3.46,29
AIR109631,2025-07-15,Maharashtra,Maharashtra City 1,4G,Prepaid,3.6,18.48,238,4.11,36
AIR109632,2025-08-15,Kerala,Kerala City 3,4G,Postpaid,5.8,15.46,544,3.49,5
AIR109633,2025-09-15,Karnataka,Karnataka City 2,5G,Broadband,2.2,27.63,391,3.76,35
AIR109634,2025-10-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,4.9,15.82,193,3.21,6
AIR109635,2025-11-15,Kerala,Kerala City 3,4G,Postpaid,4.7,5.15,392,3.72,37
AIR109636,2025-12-15,West Bengal,West Bengal City 1,4G,Postpaid,2.9,22.33,452,3.72,27
AIR109637,2025-02-15,Karnataka,Karnataka City 1,4G,Prepaid,3.8,24.1,412,3.72,21
AIR109638,2025-03-15,West Bengal,West Bengal City 3,5G,Broadband,3.7,20.34,572,3.59,25
AIR109639,2025-04-15,Delhi,Delhi City 1,4G,Postpaid,5.3,17.54,627,3.58,19
AIR109640,2025-05-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Postpaid,2.1,23.48,506,3.68,21
AIR109641,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,3.8,12.33,941,3.73,23
AIR109642,2025-07-15,Tamil Nadu,Tamil Nadu City 1,5G,Postpaid,0.8,44.71,431,4.09,53
AIR109643,2025-08-15,Kerala,Kerala City 1,5G,Broadband,3.3,34.5,752,3.84,26
AIR109644,2025-09-15,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,2.2,26.94,455,3.45,-3
AIR109645,2025-10-15,Telangana,Telangana City 1,5G,Prepaid,6.5,63.95,119,4.46,47
AIR109646,2025-11-15,West Bengal,West Bengal City 2,4G,Broadband,6.1,1,728,3.01,-14
AIR109647,2025-12-15,Maharashtra,Maharashtra City 3,4G,Broadband,4.3,29.53,20,3.85,28
AIR109648,2025-02-15,Maharashtra,Maharashtra City 2,4G,Prepaid,5.3,19.9,196,3.71,20
AIR109649,2025-03-15,Telangana,Telangana City 3,4G,Prepaid,2.5,26.86,802,3.4,20
AIR109650,2025-04-15,Delhi,Delhi City 1,4G,Postpaid,3.2,10.26,324,3.15,0
AIR109651,2025-05-15,Maharashtra,Maharashtra City 1,5G,Prepaid,4.5,47.6,500,4.16,30
AIR109652,2025-06-15,West Bengal,West Bengal City 2,4G,Prepaid,3,23.41,313,3.49,28
AIR109653,2025-07-15,Maharashtra,Maharashtra City 3,4G,Prepaid,3.4,19.04,393,3.74,21
AIR109654,2025-08-15,Telangana,Telangana City 1,4G,Postpaid,4.3,5.66,481,3.98,35
AIR109655,2025-09-15,Karnataka,Karnataka City 2,4G,Prepaid,1.7,19.98,231,4.01,29
AIR109656,2025-10-15,Tamil Nadu,Tamil Nadu City 2,4G,Postpaid,5.9,28.8,589,3.96,32
AIR109657,2025-11-15,Gujarat,Gujarat City 2,4G,Postpaid,6.8,22.34,620,2.96,-4
AIR109658,2025-12-15,West Bengal,West Bengal City 1,4G,Postpaid,1.5,28.87,451,3.5,35
AIR109659,2025-02-15,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,3.5,14.88,580,3.24,7
AIR109660,2025-03-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,0.7,27.94,296,3.55,21
AIR109661,2025-04-15,Rajasthan,Rajasthan City 1,4G,Prepaid,5.3,11.19,277,3.22,8
AIR109662,2025-05-15,Maharashtra,Maharashtra City 3,4G,Postpaid,1.6,11.09,501,3.68,0
AIR109663,2025-06-15,Maharashtra,Maharashtra City 2,4G,Postpaid,2.4,15.36,578,3.48,9
AIR109664,2025-07-15,Delhi,Delhi City 1,4G,Prepaid,1.4,9.9,476,2.88,-17
AIR109665,2025-08-15,Tamil Nadu,Tamil Nadu City 2,4G,Postpaid,6.1,10.47,491,3.11,-8
AIR109666,2025-09-15,Rajasthan,Rajasthan City 2,4G,Postpaid,1.1,1.87,350,3.73,27
AIR109667,2025-10-15,Maharashtra,Maharashtra City 3,5G,Prepaid,1.9,5.43,369,3.68,27
AIR109668,2025-11-15,Uttar Pradesh,Uttar Pradesh City 3,5G,Prepaid,5.4,20.03,438,4.06,38
AIR109669,2025-12-15,Delhi,Delhi City 3,5G,Broadband,3.7,40.82,386,3.31,2
AIR109670,2025-02-15,Tamil Nadu,Tamil Nadu City 2,4G,Postpaid,0.5,22.08,243,2.78,1
AIR109671,2025-03-15,Delhi,Delhi City 2,4G,Enterprise,3.5,1,648,3.53,11
AIR109672,2025-04-15,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,2.2,11.22,649,3.69,16
AIR109673,2025-05-15,Kerala,Kerala City 2,4G,Broadband,5.6,31.47,543,2.73,-14
AIR109674,2025-06-15,Kerala,Kerala City 3,4G,Prepaid,2,15.84,549,4.08,36
AIR109675,2025-07-15,Telangana,Telangana City 3,5G,Prepaid,3.1,31.6,151,3.31,-10
AIR109676,2025-08-15,West Bengal,West Bengal City 3,4G,Postpaid,6.3,22.6,558,4.29,34
AIR109677,2025-09-15,Delhi,Delhi City 3,4G,Prepaid,5.8,9.47,697,3.02,4
AIR109678,2025-10-15,Telangana,Telangana City 2,4G,Postpaid,6.5,27.64,305,3.44,22
AIR109679,2025-11-15,Delhi,Delhi City 3,4G,Prepaid,2.8,1,525,3.94,28
AIR109680,2025-12-15,Maharashtra,Maharashtra City 1,4G,Broadband,4.1,30.33,222,4.08,48
AIR109681,2025-02-15,Gujarat,Gujarat City 2,4G,Postpaid,1.8,20.4,717,2.84,-3
AIR109682,2025-03-15,Delhi,Delhi City 3,4G,Broadband,2.3,27.06,533,3.77,45
AIR109683,2025-04-15,Maharashtra,Maharashtra City 1,5G,Prepaid,1.9,40.21,517,3.52,20
AIR109684,2025-05-15,Rajasthan,Rajasthan City 3,4G,Postpaid,5.4,15.73,576,3.34,22
AIR109685,2025-06-15,Kerala,Kerala City 2,5G,Prepaid,5.2,44.64,292,3.53,4
AIR109686,2025-07-15,Telangana,Telangana City 2,4G,Postpaid,5.2,14.34,398,3.2,13
AIR109687,2025-08-15,Gujarat,Gujarat City 1,4G,Postpaid,1.9,16.03,464,3.66,13
AIR109688,2025-09-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Prepaid,3.6,18.77,384,4.06,52
AIR109689,2025-10-15,Kerala,Kerala City 1,5G,Prepaid,5.9,40.59,406,3.8,26
AIR109690,2025-11-15,Telangana,Telangana City 3,4G,Postpaid,5.3,6.38,352,3.45,23
AIR109691,2025-12-15,Gujarat,Gujarat City 2,4G,Postpaid,4.1,29.69,155,3.2,-2
AIR109692,2025-02-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,3.1,29.18,29,3.69,27
AIR109693,2025-03-15,Karnataka,Karnataka City 3,4G,Postpaid,4.5,24.43,143,3.86,46
AIR109694,2025-04-15,Maharashtra,Maharashtra City 2,4G,Postpaid,6.1,9.1,525,3.69,0
AIR109695,2025-05-15,Karnataka,Karnataka City 3,5G,Postpaid,2.8,62.61,715,3.44,12
AIR109696,2025-06-15,Maharashtra,Maharashtra City 1,4G,Prepaid,5.3,24.02,279,3.4,-6
AIR109697,2025-07-15,Tamil Nadu,Tamil Nadu City 1,4G,Postpaid,2.4,15.28,465,2.98,-2
AIR109698,2025-08-15,West Bengal,West Bengal City 1,5G,Postpaid,6.5,39.2,311,3.97,28
AIR109699,2025-09-15,Gujarat,Gujarat City 2,5G,Postpaid,4.6,33.81,605,4.16,52
AIR109700,2025-10-15,Karnataka,Karnataka City 3,4G,Broadband,6.3,23.62,725,4.09,35
AIR109701,2025-11-15,West Bengal,West Bengal City 3,4G,Prepaid,3.5,10.7,569,4.08,36
AIR109702,2025-12-15,Gujarat,Gujarat City 3,4G,Prepaid,6.6,16.12,380,3.48,8
AIR109703,2025-02-15,Telangana,Telangana City 3,5G,Prepaid,5.7,52.35,303,3.78,32
AIR109704,2025-03-15,Tamil Nadu,Tamil Nadu City 1,5G,Prepaid,4.5,36.17,323,3.58,38
AIR109705,2025-04-15,Telangana,Telangana City 2,5G,Prepaid,2.1,45.29,451,3.58,32
AIR109706,2025-05-15,Maharashtra,Maharashtra City 1,4G,Broadband,2.3,18.95,337,3.32,0
AIR109707,2025-06-15,West Bengal,West Bengal City 1,4G,Broadband,6.4,8.9,460,3.68,16
AIR109708,2025-07-15,Gujarat,Gujarat City 2,4G,Prepaid,5.9,1,299,4.23,43
AIR109709,2025-08-15,Delhi,Delhi City 2,4G,Prepaid,6.4,14.74,270,3.34,7
AIR109710,2025-09-15,West Bengal,West Bengal City 1,5G,Prepaid,5.4,37.73,342,3.92,26
AIR109711,2025-10-15,Rajasthan,Rajasthan City 3,4G,Broadband,2.2,36.94,480,2.92,-4
AIR109712,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Broadband,2,20.04,861,3.96,23
AIR109713,2025-12-15,Karnataka,Karnataka City 2,5G,Prepaid,5.2,44.56,475,4.01,48
AIR109714,2025-02-15,Gujarat,Gujarat City 1,4G,Postpaid,4.3,22.59,292,2.79,0
AIR109715,2025-03-15,Kerala,Kerala City 3,4G,Prepaid,4.6,16.34,454,3.36,22
AIR109716,2025-04-15,Kerala,Kerala City 2,5G,Prepaid,0.9,50.28,125,3.78,34
AIR109717,2025-05-15,Uttar Pradesh,Uttar Pradesh City 1,5G,Prepaid,5.9,14.66,552,4.23,34
AIR109718,2025-06-15,Maharashtra,Maharashtra City 2,5G,Postpaid,1.2,24.4,355,3.67,18
AIR109719,2025-07-15,West Bengal,West Bengal City 3,4G,Prepaid,3.9,21.99,429,3.97,43
AIR109720,2025-08-15,West Bengal,West Bengal City 1,4G,Prepaid,1.1,1.67,325,2.98,8
AIR109721,2025-09-15,Kerala,Kerala City 1,4G,Prepaid,6.2,6,631,3.54,8
AIR109722,2025-10-15,West Bengal,West Bengal City 3,5G,Prepaid,1.3,37.66,514,3.09,7
AIR109723,2025-11-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Postpaid,1.3,4.79,320,4.2,46
AIR109724,2025-12-15,West Bengal,West Bengal City 3,5G,Prepaid,6,25.52,457,3.44,24
AIR109725,2025-02-15,Maharashtra,Maharashtra City 1,4G,Broadband,5.6,29.44,514,3.41,20
AIR109726,2025-03-15,Karnataka,Karnataka City 3,4G,Prepaid,0.8,26.84,394,3.15,22
AIR109727,2025-04-15,Rajasthan,Rajasthan City 2,5G,Prepaid,2.5,29.76,624,3.56,13
AIR109728,2025-05-15,Karnataka,Karnataka City 2,5G,Prepaid,3,56.72,329,4.13,48
AIR109729,2025-06-15,Rajasthan,Rajasthan City 2,4G,Prepaid,1.1,23.46,387,3.63,16
AIR109730,2025-07-15,Delhi,Delhi City 1,5G,Prepaid,2.4,25.72,355,3.8,15
AIR109731,2025-08-15,Karnataka,Karnataka City 3,5G,Prepaid,0.7,17.35,269,3.89,16
AIR109732,2025-09-15,Uttar Pradesh,Uttar Pradesh City 3,5G,Broadband,1.1,40.09,76,4.21,50
AIR109733,2025-10-15,Tamil Nadu,Tamil Nadu City 2,5G,Postpaid,2.1,30.74,501,4.17,51
AIR109734,2025-11-15,Delhi,Delhi City 2,5G,Broadband,1.9,37.83,536,4.08,39
AIR109735,2025-12-15,Rajasthan,Rajasthan City 2,4G,Prepaid,2.1,8.93,492,3.26,-7
AIR109736,2025-02-15,Rajasthan,Rajasthan City 3,4G,Postpaid,6.1,25.01,241,3.77,18
AIR109737,2025-03-15,Delhi,Delhi City 2,4G,Prepaid,5.2,1.76,386,3.52,18
AIR109738,2025-04-15,Rajasthan,Rajasthan City 1,4G,Postpaid,4.2,17.73,736,3.14,23
AIR109739,2025-05-15,Gujarat,Gujarat City 2,4G,Enterprise,3.1,32.56,377,3.04,-1
AIR109740,2025-06-15,Tamil Nadu,Tamil Nadu City 2,4G,Broadband,0.6,2.42,588,3.97,31
AIR109741,2025-07-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,1.3,26.16,186,3.71,28
AIR109742,2025-08-15,Gujarat,Gujarat City 1,5G,Prepaid,1.8,39.5,506,4.04,33
AIR109743,2025-09-15,Rajasthan,Rajasthan City 3,5G,Prepaid,0.8,40.76,392,4.56,64
AIR109744,2025-10-15,Karnataka,Karnataka City 1,4G,Prepaid,4.3,1,533,3.43,-4
AIR109745,2025-11-15,Gujarat,Gujarat City 1,4G,Prepaid,5.3,13.83,236,3.04,2
AIR109746,2025-12-15,Karnataka,Karnataka City 2,5G,Prepaid,4.1,49.31,355,4.42,61
AIR109747,2025-02-15,Delhi,Delhi City 2,5G,Prepaid,4.5,38.26,671,4.22,58
AIR109748,2025-03-15,West Bengal,West Bengal City 3,5G,Prepaid,0.2,30.71,163,4.37,52
AIR109749,2025-04-15,Telangana,Telangana City 3,5G,Prepaid,4.1,63.72,350,3.95,34
AIR109750,2025-05-15,Rajasthan,Rajasthan City 3,5G,Postpaid,1.9,23.28,475,3.26,-3
AIR109751,2025-06-15,Telangana,Telangana City 1,4G,Prepaid,1.8,31.3,373,3.91,47
AIR109752,2025-07-15,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,1.1,27.77,620,2.97,3
AIR109753,2025-08-15,Karnataka,Karnataka City 1,5G,Postpaid,2.9,36.77,20,4.22,23
AIR109754,2025-09-15,Gujarat,Gujarat City 1,4G,Postpaid,6.4,39.91,531,2.92,5
AIR109755,2025-10-15,Telangana,Telangana City 1,5G,Prepaid,5.3,48.69,714,3.93,25
AIR109756,2025-11-15,Maharashtra,Maharashtra City 1,4G,Broadband,2.8,9.78,511,3.67,26
AIR109757,2025-12-15,Rajasthan,Rajasthan City 1,5G,Prepaid,1.5,1.57,588,4.39,36
AIR109758,2025-02-15,Telangana,Telangana City 2,4G,Prepaid,3.5,15.69,434,3.46,15
AIR109759,2025-03-15,Gujarat,Gujarat City 1,4G,Prepaid,1.6,20.73,666,3.78,38
AIR109760,2025-04-15,Gujarat,Gujarat City 1,4G,Prepaid,4,30.75,553,3.38,8
AIR109761,2025-05-15,Tamil Nadu,Tamil Nadu City 2,5G,Postpaid,4.7,34.94,393,3.65,37
AIR109762,2025-06-15,Kerala,Kerala City 2,4G,Prepaid,2,18.1,185,3.47,17
AIR109763,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,5G,Prepaid,4.3,23.79,869,4,43
AIR109764,2025-08-15,Maharashtra,Maharashtra City 3,5G,Broadband,5.8,39.86,494,4.38,53
AIR109765,2025-09-15,Telangana,Telangana City 3,5G,Prepaid,4.2,10.91,20,3.94,40
AIR109766,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,5G,Postpaid,3.9,46.6,348,3.39,-10
AIR109767,2025-11-15,Maharashtra,Maharashtra City 1,4G,Prepaid,3.1,21.51,147,3.93,24
AIR109768,2025-12-15,Kerala,Kerala City 1,4G,Prepaid,2.5,12.69,629,3.42,24
AIR109769,2025-02-15,Telangana,Telangana City 1,4G,Prepaid,1.5,22.03,328,3.22,-4
AIR109770,2025-03-15,Maharashtra,Maharashtra City 2,5G,Postpaid,4.7,29.82,78,3.24,6
AIR109771,2025-04-15,Uttar Pradesh,Uttar Pradesh City 3,5G,Postpaid,3.7,37.21,366,3.72,24
AIR109772,2025-05-15,Karnataka,Karnataka City 2,4G,Prepaid,3.3,18.78,742,4.17,45
AIR109773,2025-06-15,Gujarat,Gujarat City 3,4G,Prepaid,4.5,20.46,671,3.06,14
AIR109774,2025-07-15,West Bengal,West Bengal City 2,4G,Broadband,5.8,32.91,532,2.41,-7
AIR109775,2025-08-15,Delhi,Delhi City 1,4G,Broadband,4,30.14,215,3.61,24
AIR109776,2025-09-15,Rajasthan,Rajasthan City 3,4G,Postpaid,5.4,13.87,481,3.44,28
AIR109777,2025-10-15,West Bengal,West Bengal City 1,4G,Postpaid,1.1,4.62,459,3.54,29
AIR109778,2025-11-15,Telangana,Telangana City 3,4G,Broadband,6.4,21.67,600,3.98,44
AIR109779,2025-12-15,Telangana,Telangana City 3,4G,Prepaid,2.6,18.73,577,3.4,11
AIR109780,2025-02-15,Maharashtra,Maharashtra City 1,4G,Postpaid,3.8,18.64,880,3.51,22
AIR109781,2025-03-15,Gujarat,Gujarat City 1,4G,Postpaid,4.7,15.83,199,3.36,9
AIR109782,2025-04-15,Kerala,Kerala City 1,4G,Postpaid,2.4,14.93,389,2.38,-18
AIR109783,2025-05-15,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,5.3,21.3,313,3.51,13
AIR109784,2025-06-15,Maharashtra,Maharashtra City 3,4G,Postpaid,1.2,15.76,402,3.17,-4
AIR109785,2025-07-15,Tamil Nadu,Tamil Nadu City 3,4G,Postpaid,6.3,8.36,575,2.86,-5
AIR109786,2025-08-15,Delhi,Delhi City 3,4G,Broadband,2.3,9.34,459,3.04,3
AIR109787,2025-09-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Postpaid,6.1,12.01,532,3.61,1
AIR109788,2025-10-15,Maharashtra,Maharashtra City 3,5G,Broadband,4.8,38.87,224,3.84,25
AIR109789,2025-11-15,Delhi,Delhi City 3,4G,Broadband,4.6,16.12,519,3.68,25
AIR109790,2025-12-15,Rajasthan,Rajasthan City 1,4G,Prepaid,1.7,15.63,435,3.23,12
AIR109791,2025-02-15,Maharashtra,Maharashtra City 1,4G,Prepaid,2.1,15.57,341,2.73,-5
AIR109792,2025-03-15,Gujarat,Gujarat City 3,4G,Postpaid,6,16.84,636,3.8,32
AIR109793,2025-04-15,Gujarat,Gujarat City 2,5G,Broadband,0.6,61.7,339,2.92,-15
AIR109794,2025-05-15,Telangana,Telangana City 1,4G,Prepaid,5.5,13.31,480,2.83,-8
AIR109795,2025-06-15,Rajasthan,Rajasthan City 2,4G,Postpaid,5.9,17.92,496,3.79,29
AIR109796,2025-07-15,Telangana,Telangana City 2,4G,Prepaid,5.6,16.93,248,3.09,0
AIR109797,2025-08-15,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,3.6,20.24,173,3.18,16
