Customer_ID,Complaint_Date,State,City,Customer_Segment,Complaint_Flag,Complaint_Category,Complaint_Status,Resolution_Time_Hours,Customer_Satisfaction,NPS_Score
AIR108654,2025-09-15,Gujarat,Gujarat City 1,Prepaid,0,Network Issues,No Complaint,24.4,3.35,18
AIR108655,2025-10-15,Karnataka,Karnataka City 2,Postpaid,0,Network Issues,No Complaint,11.8,3.04,7
AIR108656,2025-11-15,West Bengal,West Bengal City 1,Postpaid,1,Network Issues,Resolved,30.5,4,41
AIR108657,2025-12-15,Rajasthan,Rajasthan City 1,Prepaid,1,Network Issues,Resolved,12.8,4.06,62
AIR108658,2025-02-15,Karnataka,Karnataka City 2,Prepaid,1,Network Issues,Resolved,21.1,3.8,8
AIR108659,2025-03-15,Gujarat,Gujarat City 2,Prepaid,1,Call Drops,In Progress,18.2,3.36,22
AIR108660,2025-04-15,Gujarat,Gujarat City 3,Prepaid,0,Slow Internet,No Complaint,26.6,2.87,5
AIR108661,2025-05-15,West Bengal,West Bengal City 1,Postpaid,0,Others,No Complaint,21.7,3.46,12
AIR108662,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,Enterprise,0,Network Issues,No Complaint,11.6,3.11,15
AIR108663,2025-07-15,Kerala,Kerala City 1,Postpaid,0,Network Issues,No Complaint,27.9,3.25,15
AIR108664,2025-08-15,Rajasthan,Rajasthan City 3,Postpaid,1,Slow Internet,Resolved,34.3,2.7,-1
AIR108665,2025-09-15,Tamil Nadu,Tamil Nadu City 1,Prepaid,1,Billing Issues,Resolved,20.2,3.61,19
AIR108666,2025-10-15,Rajasthan,Rajasthan City 1,Prepaid,1,Call Drops,Resolved,3.2,3.75,35
AIR108667,2025-11-15,Uttar Pradesh,Uttar Pradesh City 1,Postpaid,0,Billing Issues,No Complaint,24.4,3.35,2
AIR108668,2025-12-15,Telangana,Telangana City 2,Enterprise,0,Call Drops,No Complaint,39.2,3.65,22
AIR108669,2025-02-15,Delhi,Delhi City 2,Broadband,0,Network Issues,No Complaint,11.3,3.53,26
AIR108670,2025-03-15,Maharashtra,Maharashtra City 3,Prepaid,1,Slow Internet,In Progress,6.4,3.54,16
AIR108671,2025-04-15,Uttar Pradesh,Uttar Pradesh City 1,Postpaid,1,Network Issues,Resolved,23.1,2.88,9
AIR108672,2025-05-15,Gujarat,Gujarat City 3,Postpaid,0,Billing Issues,No Complaint,41.2,3.13,5
AIR108673,2025-06-15,Tamil Nadu,Tamil Nadu City 3,Postpaid,0,Network Issues,No Complaint,6.5,2.93,6
AIR108674,2025-07-15,Maharashtra,Maharashtra City 2,Postpaid,1,Slow Internet,Resolved,16.2,3.94,29
AIR108675,2025-08-15,Karnataka,Karnataka City 1,Postpaid,0,Network Issues,No Complaint,12.6,3.94,38
AIR108676,2025-09-15,Rajasthan,Rajasthan City 1,Prepaid,0,Call Drops,No Complaint,22.5,4.01,18
AIR108677,2025-10-15,Maharashtra,Maharashtra City 3,Broadband,1,Network Issues,In Progress,21.5,4.03,24
AIR108678,2025-11-15,Karnataka,Karnataka City 1,Prepaid,1,Slow Internet,Pending,7.8,3.98,27
AIR108679,2025-12-15,Delhi,Delhi City 2,Postpaid,0,Network Issues,No Complaint,4.7,3.3,18
AIR108680,2025-02-15,Karnataka,Karnataka City 3,Broadband,0,Network Issues,No Complaint,3.7,4.5,43
AIR108681,2025-03-15,Tamil Nadu,Tamil Nadu City 3,Postpaid,1,Call Drops,Resolved,10,3.13,0
AIR108682,2025-04-15,Gujarat,Gujarat City 2,Prepaid,0,Slow Internet,No Complaint,14.2,2.87,3
AIR108683,2025-05-15,Uttar Pradesh,Uttar Pradesh City 2,Prepaid,0,Network Issues,No Complaint,22.7,2.69,-7
AIR108684,2025-06-15,West Bengal,West Bengal City 2,Postpaid,0,Others,No Complaint,21.9,3.18,14
AIR108685,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,Prepaid,0,Billing Issues,No Complaint,36.2,3.45,13
AIR108686,2025-08-15,Uttar Pradesh,Uttar Pradesh City 2,Prepaid,0,Network Issues,No Complaint,14.9,3.66,7
AIR108687,2025-09-15,Karnataka,Karnataka City 2,Prepaid,0,Slow Internet,No Complaint,12.1,4.31,62
AIR108688,2025-10-15,Rajasthan,Rajasthan City 3,Broadband,0,Network Issues,No Complaint,32.7,4.09,35
AIR108689,2025-11-15,Maharashtra,Maharashtra City 1,Prepaid,1,Network Issues,Resolved,8.9,3.13,3
AIR108690,2025-12-15,West Bengal,West Bengal City 1,Postpaid,1,Network Issues,Pending,21.7,3.94,33
AIR108691,2025-02-15,West Bengal,West Bengal City 3,Prepaid,0,Network Issues,No Complaint,25.6,3.74,28
AIR108692,2025-03-15,Maharashtra,Maharashtra City 1,Postpaid,0,Network Issues,No Complaint,12.4,3.71,10
AIR108693,2025-04-15,Maharashtra,Maharashtra City 1,Prepaid,0,Billing Issues,No Complaint,16.2,2.89,-1
AIR108694,2025-05-15,Gujarat,Gujarat City 3,Postpaid,1,Network Issues,Resolved,33.2,3.6,21
AIR108695,2025-06-15,Tamil Nadu,Tamil Nadu City 1,Postpaid,1,Slow Internet,Pending,17.8,3.64,33
AIR108696,2025-07-15,Delhi,Delhi City 1,Prepaid,1,Network Issues,Resolved,17.2,4.23,41
AIR108697,2025-08-15,Tamil Nadu,Tamil Nadu City 3,Broadband,0,Slow Internet,No Complaint,9.2,3.53,11
AIR108698,2025-09-15,Maharashtra,Maharashtra City 1,Broadband,0,Network Issues,No Complaint,12.4,4.23,31
AIR108699,2025-10-15,Rajasthan,Rajasthan City 2,Prepaid,0,Network Issues,No Complaint,12.3,3.25,-8
AIR108700,2025-11-15,Kerala,Kerala City 3,Postpaid,1,Network Issues,Pending,26.2,2.85,-19
AIR108701,2025-12-15,Kerala,Kerala City 1,Postpaid,0,Slow Internet,No Complaint,20.4,3.77,21
AIR108702,2025-02-15,Delhi,Delhi City 1,Prepaid,0,Slow Internet,No Complaint,23.9,3.93,25
AIR108703,2025-03-15,Maharashtra,Maharashtra City 2,Prepaid,0,Network Issues,No Complaint,11,3.81,31
AIR108704,2025-04-15,Kerala,Kerala City 3,Enterprise,1,Network Issues,Resolved,20.3,3.18,0
AIR108705,2025-05-15,Delhi,Delhi City 3,Postpaid,1,Network Issues,In Progress,10.8,3.62,32
AIR108706,2025-06-15,West Bengal,West Bengal City 1,Broadband,0,Network Issues,No Complaint,15.5,3.99,33
AIR108707,2025-07-15,Delhi,Delhi City 2,Postpaid,0,Slow Internet,No Complaint,15.4,4.06,20
AIR108708,2025-08-15,West Bengal,West Bengal City 2,Prepaid,0,Network Issues,No Complaint,25,3.75,26
AIR108709,2025-09-15,Gujarat,Gujarat City 2,Prepaid,1,Network Issues,In Progress,6.3,3.68,17
AIR108710,2025-10-15,Kerala,Kerala City 2,Postpaid,0,Network Issues,No Complaint,12.4,3.51,19
AIR108711,2025-11-15,Delhi,Delhi City 2,Postpaid,1,Slow Internet,Resolved,31,2.58,-11
AIR108712,2025-12-15,Delhi,Delhi City 2,Prepaid,0,Slow Internet,No Complaint,21.6,2.76,-19
AIR108713,2025-02-15,Delhi,Delhi City 3,Postpaid,0,Network Issues,No Complaint,7.9,2.65,-13
AIR108714,2025-03-15,Rajasthan,Rajasthan City 1,Broadband,0,Billing Issues,No Complaint,20.2,4.17,34
AIR108715,2025-04-15,Delhi,Delhi City 1,Postpaid,1,Call Drops,In Progress,11.7,2.85,4
AIR108716,2025-05-15,Rajasthan,Rajasthan City 2,Prepaid,1,Network Issues,Resolved,38.3,3.68,44
AIR108717,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,Prepaid,1,Others,Resolved,19.4,3.69,17
AIR108718,2025-07-15,Gujarat,Gujarat City 3,Enterprise,0,Slow Internet,No Complaint,16.3,3.67,22
AIR108719,2025-08-15,Uttar Pradesh,Uttar Pradesh City 2,Broadband,1,Slow Internet,Resolved,13.1,4.2,46
AIR108720,2025-09-15,Telangana,Telangana City 1,Prepaid,0,Network Issues,No Complaint,19.2,3.93,45
AIR108721,2025-10-15,Uttar Pradesh,Uttar Pradesh City 2,Broadband,0,Slow Internet,No Complaint,10.3,3.56,10
AIR108722,2025-11-15,Maharashtra,Maharashtra City 3,Prepaid,0,Call Drops,No Complaint,28.8,3.57,26
AIR108723,2025-12-15,West Bengal,West Bengal City 2,Prepaid,1,Call Drops,Pending,10.2,3.93,56
AIR108724,2025-02-15,Maharashtra,Maharashtra City 1,Prepaid,0,Call Drops,No Complaint,5.2,3.33,24
AIR108725,2025-03-15,Tamil Nadu,Tamil Nadu City 1,Prepaid,0,Billing Issues,No Complaint,7,3.46,-4
AIR108726,2025-04-15,Uttar Pradesh,Uttar Pradesh City 3,Broadband,0,Slow Internet,No Complaint,23.9,4.22,52
AIR108727,2025-05-15,Kerala,Kerala City 2,Postpaid,0,Call Drops,No Complaint,15.2,4.03,37
AIR108728,2025-06-15,Karnataka,Karnataka City 2,Prepaid,0,Slow Internet,No Complaint,7.3,3.93,37
AIR108729,2025-07-15,Uttar Pradesh,Uttar Pradesh City 3,Broadband,1,Network Issues,Resolved,31.9,4.26,43
AIR108730,2025-08-15,Gujarat,Gujarat City 2,Broadband,1,Network Issues,Resolved,15.3,3.92,31
AIR108731,2025-09-15,Uttar Pradesh,Uttar Pradesh City 3,Prepaid,1,Billing Issues,Resolved,17.4,2.96,17
AIR108732,2025-10-15,Rajasthan,Rajasthan City 2,Postpaid,0,Network Issues,No Complaint,18.3,3.23,16
AIR108733,2025-11-15,Tamil Nadu,Tamil Nadu City 1,Postpaid,1,Network Issues,Resolved,45,3.57,26
AIR108734,2025-12-15,Delhi,Delhi City 3,Postpaid,1,Network Issues,Resolved,14.9,4.04,17
AIR108735,2025-02-15,Tamil Nadu,Tamil Nadu City 2,Postpaid,0,Network Issues,No Complaint,15.9,4.21,46
AIR108736,2025-03-15,Tamil Nadu,Tamil Nadu City 2,Prepaid,0,Slow Internet,No Complaint,2.9,4.03,24
AIR108737,2025-04-15,West Bengal,West Bengal City 2,Prepaid,0,Network Issues,No Complaint,23.9,4.56,56
AIR108738,2025-05-15,Karnataka,Karnataka City 3,Broadband,0,Slow Internet,No Complaint,12.3,3.36,12
AIR108739,2025-06-15,Tamil Nadu,Tamil Nadu City 1,Broadband,0,Call Drops,No Complaint,33.5,2.91,1
AIR108740,2025-07-15,West Bengal,West Bengal City 2,Prepaid,0,Slow Internet,No Complaint,14.3,2.83,-27
AIR108741,2025-08-15,Delhi,Delhi City 3,Prepaid,0,Slow Internet,No Complaint,4.9,3.25,9
AIR108742,2025-09-15,Maharashtra,Maharashtra City 2,Broadband,0,Network Issues,No Complaint,20.5,3.75,12
AIR108743,2025-10-15,Delhi,Delhi City 1,Prepaid,0,Network Issues,No Complaint,19.5,3.6,16
AIR108744,2025-11-15,Kerala,Kerala City 1,Prepaid,1,Billing Issues,Pending,26.8,3.32,10
AIR108745,2025-12-15,Tamil Nadu,Tamil Nadu City 1,Prepaid,1,Slow Internet,Resolved,11.3,2.83,-6
AIR108746,2025-02-15,Tamil Nadu,Tamil Nadu City 3,Prepaid,0,Slow Internet,No Complaint,5.4,3.9,24
AIR108747,2025-03-15,Maharashtra,Maharashtra City 2,Prepaid,1,Slow Internet,Resolved,18.7,3.84,20
AIR108748,2025-04-15,Gujarat,Gujarat City 3,Postpaid,0,Slow Internet,No Complaint,29,3.24,5
AIR108749,2025-05-15,Tamil Nadu,Tamil Nadu City 2,Prepaid,0,Network Issues,No Complaint,14.9,3.39,7
AIR108750,2025-06-15,Karnataka,Karnataka City 3,Enterprise,0,Network Issues,No Complaint,22.6,3.98,25
AIR108751,2025-07-15,Telangana,Telangana City 2,Broadband,0,Slow Internet,No Complaint,18.8,3.49,27
AIR108752,2025-08-15,Tamil Nadu,Tamil Nadu City 3,Broadband,1,Network Issues,In Progress,13.1,3.4,24
AIR108753,2025-09-15,Telangana,Telangana City 2,Broadband,1,Network Issues,Resolved,23.2,3.13,23
AIR108754,2025-10-15,Delhi,Delhi City 3,Postpaid,1,Slow Internet,Resolved,10.1,2.4,-21
AIR108755,2025-11-15,Uttar Pradesh,Uttar Pradesh City 1,Prepaid,1,Slow Internet,In Progress,8.1,4.54,51
AIR108756,2025-12-15,Gujarat,Gujarat City 3,Prepaid,0,Call Drops,No Complaint,8.4,4.34,24
AIR108757,2025-02-15,West Bengal,West Bengal City 1,Prepaid,0,Network Issues,No Complaint,30.3,3.28,21
AIR108758,2025-03-15,Rajasthan,Rajasthan City 1,Prepaid,0,Slow Internet,No Complaint,22.9,3.99,31
AIR108759,2025-04-15,Gujarat,Gujarat City 2,Postpaid,0,Network Issues,No Complaint,6.5,3.78,16
AIR108760,2025-05-15,Rajasthan,Rajasthan City 1,Enterprise,0,Network Issues,No Complaint,10.4,3.83,40
AIR108761,2025-06-15,Delhi,Delhi City 1,Prepaid,1,Call Drops,In Progress,1,4.11,42
AIR108762,2025-07-15,Gujarat,Gujarat City 2,Postpaid,1,Network Issues,Pending,28.7,4.28,44
AIR108763,2025-08-15,West Bengal,West Bengal City 3,Postpaid,1,Network Issues,Resolved,24.6,3.62,17
AIR108764,2025-09-15,Rajasthan,Rajasthan City 3,Prepaid,0,Network Issues,No Complaint,36.4,3.41,1
AIR108765,2025-10-15,Maharashtra,Maharashtra City 1,Broadband,0,Call Drops,No Complaint,13.9,2.62,-23
AIR108766,2025-11-15,Karnataka,Karnataka City 3,Postpaid,1,Billing Issues,Pending,13.1,4.38,51
AIR108767,2025-12-15,Gujarat,Gujarat City 1,Prepaid,0,Slow Internet,No Complaint,31.1,4.54,70
AIR108768,2025-02-15,Delhi,Delhi City 3,Broadband,0,Billing Issues,No Complaint,41.7,4.08,54
AIR108769,2025-03-15,Tamil Nadu,Tamil Nadu City 3,Postpaid,1,Slow Internet,Resolved,9.3,3.34,16
AIR108770,2025-04-15,West Bengal,West Bengal City 3,Postpaid,1,Slow Internet,Resolved,3.6,3.23,-13
AIR108771,2025-05-15,Rajasthan,Rajasthan City 1,Postpaid,0,Network Issues,No Complaint,6.6,2.74,5
AIR108772,2025-06-15,Rajasthan,Rajasthan City 2,Postpaid,0,Network Issues,No Complaint,14.2,3.27,6
AIR108773,2025-07-15,Karnataka,Karnataka City 3,Prepaid,1,Slow Internet,Resolved,3.8,3.48,23
AIR108774,2025-08-15,Rajasthan,Rajasthan City 3,Broadband,0,Network Issues,No Complaint,21.8,3.26,-2
AIR108775,2025-09-15,Telangana,Telangana City 3,Enterprise,0,Billing Issues,No Complaint,23.5,3.88,48
AIR108776,2025-10-15,Kerala,Kerala City 1,Postpaid,1,Call Drops,Resolved,10.9,4.11,32
AIR108777,2025-11-15,Telangana,Telangana City 2,Postpaid,0,Network Issues,No Complaint,11.3,3.09,0
AIR108778,2025-12-15,Rajasthan,Rajasthan City 1,Broadband,1,Billing Issues,Pending,21,3.89,34
AIR108779,2025-02-15,West Bengal,West Bengal City 3,Prepaid,0,Others,No Complaint,22.6,3.3,-8
AIR108780,2025-03-15,Gujarat,Gujarat City 1,Enterprise,1,Slow Internet,Resolved,21.8,3.24,12
AIR108781,2025-04-15,Delhi,Delhi City 3,Postpaid,0,Network Issues,No Complaint,34.5,3.2,7
AIR108782,2025-05-15,Tamil Nadu,Tamil Nadu City 3,Prepaid,0,Network Issues,No Complaint,1.3,3.24,13
AIR108783,2025-06-15,Gujarat,Gujarat City 1,Postpaid,0,Slow Internet,No Complaint,4.3,3.99,42
AIR108784,2025-07-15,Maharashtra,Maharashtra City 3,Postpaid,0,Others,No Complaint,17.4,4.46,69
AIR108785,2025-08-15,Gujarat,Gujarat City 3,Prepaid,0,Slow Internet,No Complaint,19.9,3.68,6
AIR108786,2025-09-15,Gujarat,Gujarat City 2,Postpaid,0,Network Issues,No Complaint,4.5,4.48,53
AIR108787,2025-10-15,Delhi,Delhi City 1,Postpaid,0,Network Issues,No Complaint,13.1,4.05,27
AIR108788,2025-11-15,Karnataka,Karnataka City 1,Postpaid,0,Network Issues,No Complaint,23.2,3.98,37
AIR108789,2025-12-15,Rajasthan,Rajasthan City 3,Prepaid,0,Slow Internet,No Complaint,5.8,3.42,37
AIR108790,2025-02-15,Karnataka,Karnataka City 3,Postpaid,0,Network Issues,No Complaint,12.6,3.56,20
AIR108791,2025-03-15,Maharashtra,Maharashtra City 1,Postpaid,1,Others,Resolved,14.1,3.24,9
AIR108792,2025-04-15,Uttar Pradesh,Uttar Pradesh City 1,Enterprise,1,Network Issues,Resolved,10.1,3.7,44
AIR108793,2025-05-15,Tamil Nadu,Tamil Nadu City 1,Broadband,0,Network Issues,No Complaint,41.9,2.63,-2
AIR108794,2025-06-15,Telangana,Telangana City 3,Broadband,0,Network Issues,No Complaint,17.7,4.6,56
AIR108795,2025-07-15,Tamil Nadu,Tamil Nadu City 2,Prepaid,1,Call Drops,Resolved,8.6,3.58,14
AIR108796,2025-08-15,Rajasthan,Rajasthan City 2,Broadband,1,Network Issues,In Progress,16.3,3.86,30
AIR108797,2025-09-15,Tamil Nadu,Tamil Nadu City 3,Prepaid,0,Network Issues,No Complaint,10.3,3.93,25
AIR108798,2025-10-15,Kerala,Kerala City 3,Prepaid,0,Call Drops,No Complaint,41.6,3.69,35
AIR108799,2025-11-15,Telangana,Telangana City 3,Prepaid,0,Others,No Complaint,10.8,3.25,14
AIR108800,2025-12-15,Maharashtra,Maharashtra City 1,Broadband,0,Network Issues,No Complaint,30.9,3.73,25
AIR108801,2025-02-15,Rajasthan,Rajasthan City 3,Prepaid,0,Billing Issues,No Complaint,12.9,3.38,23
AIR108802,2025-03-15,West Bengal,West Bengal City 1,Prepaid,0,Network Issues,No Complaint,7.9,3.78,46
AIR108803,2025-04-15,Maharashtra,Maharashtra City 2,Prepaid,0,Network Issues,No Complaint,23.7,3.69,35
AIR108804,2025-05-15,Kerala,Kerala City 3,Postpaid,0,Call Drops,No Complaint,31.5,3.26,10
AIR108805,2025-06-15,Telangana,Telangana City 3,Broadband,0,Call Drops,No Complaint,16.1,3.44,22
AIR108806,2025-07-15,Delhi,Delhi City 1,Prepaid,0,Network Issues,No Complaint,10.9,3.51,25
AIR108807,2025-08-15,Kerala,Kerala City 1,Postpaid,0,Network Issues,No Complaint,8.3,3.87,46
AIR108808,2025-09-15,Maharashtra,Maharashtra City 1,Prepaid,0,Call Drops,No Complaint,11.9,3.58,10
AIR108809,2025-10-15,Rajasthan,Rajasthan City 2,Prepaid,1,Slow Internet,Resolved,13.2,3.52,19
AIR108810,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,Prepaid,0,Network Issues,No Complaint,14.7,4.13,37
AIR108811,2025-12-15,Rajasthan,Rajasthan City 3,Prepaid,0,Billing Issues,No Complaint,39,3.49,19
AIR108812,2025-02-15,Telangana,Telangana City 3,Postpaid,0,Call Drops,No Complaint,12.1,3.84,29
AIR108813,2025-03-15,Uttar Pradesh,Uttar Pradesh City 1,Prepaid,0,Slow Internet,No Complaint,27.5,2.61,-12
AIR108814,2025-04-15,Karnataka,Karnataka City 2,Broadband,0,Network Issues,No Complaint,12.7,3.4,17
AIR108815,2025-05-15,Telangana,Telangana City 3,Enterprise,1,Network Issues,Pending,21.3,4.2,11
AIR108816,2025-06-15,Telangana,Telangana City 1,Prepaid,1,Call Drops,Resolved,10.1,3.49,2
AIR108817,2025-07-15,Kerala,Kerala City 1,Prepaid,1,Slow Internet,Resolved,26.6,3.45,41
AIR108818,2025-08-15,Rajasthan,Rajasthan City 2,Postpaid,0,Network Issues,No Complaint,12.7,3.93,31
AIR108819,2025-09-15,Maharashtra,Maharashtra City 2,Prepaid,0,Network Issues,No Complaint,3.5,3.61,20
AIR108820,2025-10-15,Delhi,Delhi City 3,Prepaid,0,Call Drops,No Complaint,2.6,3.79,24
AIR108821,2025-11-15,Tamil Nadu,Tamil Nadu City 3,Prepaid,0,Others,No Complaint,12.2,3.7,22
AIR108822,2025-12-15,Gujarat,Gujarat City 1,Broadband,1,Slow Internet,Resolved,15.6,4.26,59
AIR108823,2025-02-15,Delhi,Delhi City 1,Postpaid,0,Call Drops,No Complaint,56.8,3.36,11
AIR108824,2025-03-15,Tamil Nadu,Tamil Nadu City 1,Prepaid,0,Slow Internet,No Complaint,8.3,3.51,23
AIR108825,2025-04-15,Karnataka,Karnataka City 3,Prepaid,0,Slow Internet,No Complaint,9.3,3.77,19
AIR108826,2025-05-15,Maharashtra,Maharashtra City 2,Prepaid,0,Network Issues,No Complaint,17.2,3.77,47
AIR108827,2025-06-15,Rajasthan,Rajasthan City 3,Prepaid,1,Network Issues,In Progress,6,3.56,19
AIR108828,2025-07-15,West Bengal,West Bengal City 2,Postpaid,0,Network Issues,No Complaint,17.1,3.73,33
AIR108829,2025-08-15,Telangana,Telangana City 3,Broadband,1,Billing Issues,Resolved,20.6,3.99,54
AIR108830,2025-09-15,Delhi,Delhi City 3,Prepaid,0,Slow Internet,No Complaint,38.8,3.47,24
AIR108831,2025-10-15,Tamil Nadu,Tamil Nadu City 2,Prepaid,0,Network Issues,No Complaint,43.4,4.15,51
AIR108832,2025-11-15,West Bengal,West Bengal City 3,Prepaid,0,Slow Internet,No Complaint,18.7,3.27,19
AIR108833,2025-12-15,Delhi,Delhi City 3,Prepaid,0,Slow Internet,No Complaint,5,4.04,43
AIR108834,2025-02-15,Maharashtra,Maharashtra City 1,Enterprise,0,Slow Internet,No Complaint,26.5,3.44,20
AIR108835,2025-03-15,Rajasthan,Rajasthan City 2,Prepaid,1,Network Issues,Resolved,11.8,4.08,35
AIR108836,2025-04-15,Uttar Pradesh,Uttar Pradesh City 2,Prepaid,1,Network Issues,Resolved,16.2,3.6,15
AIR108837,2025-05-15,Delhi,Delhi City 1,Prepaid,0,Slow Internet,No Complaint,1.9,4.25,40
AIR108838,2025-06-15,Delhi,Delhi City 2,Postpaid,0,Network Issues,No Complaint,11.9,3.74,27
AIR108839,2025-07-15,Rajasthan,Rajasthan City 1,Broadband,0,Network Issues,No Complaint,24.7,3.92,32
AIR108840,2025-08-15,Karnataka,Karnataka City 2,Prepaid,0,Network Issues,No Complaint,21.1,2.67,-15
AIR108841,2025-09-15,Kerala,Kerala City 2,Prepaid,0,Call Drops,No Complaint,13.4,4.18,40
AIR108842,2025-10-15,Delhi,Delhi City 2,Prepaid,0,Call Drops,No Complaint,3.8,2.78,1
AIR108843,2025-11-15,Rajasthan,Rajasthan City 2,Postpaid,0,Billing Issues,No Complaint,27.3,3.66,29
AIR108844,2025-12-15,Kerala,Kerala City 1,Postpaid,1,Slow Internet,Pending,23.1,3.55,17
AIR108845,2025-02-15,Rajasthan,Rajasthan City 1,Postpaid,0,Network Issues,No Complaint,18,4.36,41
AIR108846,2025-03-15,Rajasthan,Rajasthan City 2,Postpaid,1,Slow Internet,In Progress,73,4.52,62
AIR108847,2025-04-15,Karnataka,Karnataka City 3,Broadband,0,Call Drops,No Complaint,4.9,3.09,15
AIR108848,2025-05-15,Rajasthan,Rajasthan City 1,Prepaid,0,Billing Issues,No Complaint,5.3,3.17,1
AIR108849,2025-06-15,Maharashtra,Maharashtra City 2,Postpaid,0,Slow Internet,No Complaint,22.8,3.63,15
AIR108850,2025-07-15,Delhi,Delhi City 1,Postpaid,0,Call Drops,No Complaint,7.6,3.77,38
AIR108851,2025-08-15,Tamil Nadu,Tamil Nadu City 3,Postpaid,0,Billing Issues,No Complaint,2.8,3.02,33
AIR108852,2025-09-15,Tamil Nadu,Tamil Nadu City 3,Prepaid,0,Network Issues,No Complaint,1.2,3.34,21
AIR108853,2025-10-15,Tamil Nadu,Tamil Nadu City 3,Prepaid,0,Network Issues,No Complaint,21.1,3.7,24
AIR108854,2025-11-15,Rajasthan,Rajasthan City 2,Prepaid,1,Call Drops,Resolved,6.1,4.26,38
AIR108855,2025-12-15,West Bengal,West Bengal City 2,Prepaid,0,Network Issues,No Complaint,17.1,4.39,45
AIR108856,2025-02-15,Kerala,Kerala City 3,Postpaid,1,Slow Internet,Resolved,8.8,3.53,14
AIR108857,2025-03-15,Kerala,Kerala City 1,Prepaid,0,Call Drops,No Complaint,13.1,3.64,29
AIR108858,2025-04-15,Rajasthan,Rajasthan City 1,Postpaid,1,Network Issues,Resolved,32.6,3.61,22
AIR108859,2025-05-15,Maharashtra,Maharashtra City 3,Broadband,1,Call Drops,In Progress,21.1,3.3,3
AIR108860,2025-06-15,Maharashtra,Maharashtra City 2,Prepaid,0,Network Issues,No Complaint,14.2,3.82,42
AIR108861,2025-07-15,Telangana,Telangana City 1,Prepaid,0,Network Issues,No Complaint,26.7,3.63,34
AIR108862,2025-08-15,Rajasthan,Rajasthan City 1,Broadband,0,Slow Internet,No Complaint,4.2,3.96,19
AIR108863,2025-09-15,Gujarat,Gujarat City 1,Postpaid,1,Network Issues,Resolved,9,3.31,8
AIR108864,2025-10-15,Karnataka,Karnataka City 2,Prepaid,0,Call Drops,No Complaint,21.5,4.28,32
AIR108865,2025-11-15,Tamil Nadu,Tamil Nadu City 3,Prepaid,0,Others,No Complaint,18.1,3.87,27
AIR108866,2025-12-15,Karnataka,Karnataka City 2,Postpaid,0,Slow Internet,No Complaint,2.6,3.75,28
AIR108867,2025-02-15,Tamil Nadu,Tamil Nadu City 1,Postpaid,0,Call Drops,No Complaint,32.3,3.07,15
AIR108868,2025-03-15,Uttar Pradesh,Uttar Pradesh City 3,Postpaid,0,Network Issues,No Complaint,13.1,3.54,22
AIR108869,2025-04-15,Uttar Pradesh,Uttar Pradesh City 2,Postpaid,1,Network Issues,Resolved,6.3,3.14,0
AIR108870,2025-05-15,Rajasthan,Rajasthan City 3,Postpaid,0,Slow Internet,No Complaint,34,3.11,2
AIR108871,2025-06-15,Uttar Pradesh,Uttar Pradesh City 1,Prepaid,0,Slow Internet,No Complaint,22.9,4.17,34
AIR108872,2025-07-15,West Bengal,West Bengal City 2,Postpaid,0,Slow Internet,No Complaint,22.5,3.02,5
AIR108873,2025-08-15,Telangana,Telangana City 3,Enterprise,0,Slow Internet,No Complaint,24.7,4.4,52
AIR108874,2025-09-15,Maharashtra,Maharashtra City 2,Prepaid,1,Slow Internet,Resolved,49.1,3.81,47
AIR108875,2025-10-15,West Bengal,West Bengal City 1,Postpaid,0,Network Issues,No Complaint,34.3,3.61,24
AIR108876,2025-11-15,Karnataka,Karnataka City 3,Prepaid,1,Network Issues,Resolved,15,4.16,34
AIR108877,2025-12-15,Karnataka,Karnataka City 1,Prepaid,0,Call Drops,No Complaint,5.3,3.15,17
AIR108878,2025-02-15,Uttar Pradesh,Uttar Pradesh City 3,Broadband,0,Network Issues,No Complaint,11.7,3.68,33
AIR108879,2025-03-15,Maharashtra,Maharashtra City 1,Prepaid,0,Network Issues,No Complaint,14.1,3.12,21
