Customer_ID,Join_Date,State,City,Network_Type,Customer_Segment,Tenure_Years
AIR108802,2020-10-24,West Bengal,West Bengal City 1,5G,Prepaid,4.4
AIR108803,2023-05-23,Maharashtra,Maharashtra City 2,5G,Prepaid,1.9
AIR108804,2019-02-15,Kerala,Kerala City 3,4G,Postpaid,6.2
AIR108805,2019-08-10,Telangana,Telangana City 3,4G,Broadband,5.8
AIR108806,2021-01-21,Delhi,Delhi City 1,4G,Prepaid,4.5
AIR108807,2021-03-28,Kerala,Kerala City 1,4G,Postpaid,4.4
AIR108808,2022-06-22,Maharashtra,Maharashtra City 1,4G,Prepaid,3.2
AIR108809,2019-01-10,Rajasthan,Rajasthan City 2,5G,Prepaid,6.8
AIR108810,2024-11-06,Uttar Pradesh,Uttar Pradesh City 2,4G,Prepaid,1
AIR108811,2019-08-03,Rajasthan,Rajasthan City 3,5G,Prepaid,6.4
AIR108812,2021-09-22,Telangana,Telangana City 3,4G,Postpaid,3.4
AIR108813,2024-02-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,1.1
AIR108814,2021-12-31,Karnataka,Karnataka City 2,4G,Broadband,3.3
AIR108815,2022-05-16,Telangana,Telangana City 3,5G,Enterprise,3
AIR108816,2023-07-23,Telangana,Telangana City 1,4G,Prepaid,1.9
AIR108817,2021-09-08,Kerala,Kerala City 1,4G,Prepaid,3.8
AIR108818,2020-02-06,Rajasthan,Rajasthan City 2,5G,Postpaid,5.5
AIR108819,2020-09-03,Maharashtra,Maharashtra City 2,4G,Prepaid,5
AIR108820,2021-04-08,Delhi,Delhi City 3,4G,Prepaid,4.5
AIR108821,2021-06-24,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,4.4
AIR108822,2019-12-23,Gujarat,Gujarat City 1,5G,Broadband,6
AIR108823,2022-09-01,Delhi,Delhi City 1,4G,Postpaid,2.5
AIR108824,2024-03-20,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,1
AIR108825,2024-10-23,Karnataka,Karnataka City 3,4G,Prepaid,0.5
AIR108826,2022-01-27,Maharashtra,Maharashtra City 2,5G,Prepaid,3.3
AIR108827,2019-09-22,Rajasthan,Rajasthan City 3,4G,Prepaid,5.7
AIR108828,2023-11-14,West Bengal,West Bengal City 2,4G,Postpaid,1.7
AIR108829,2022-01-11,Telangana,Telangana City 3,4G,Broadband,3.6
AIR108830,2024-01-03,Delhi,Delhi City 3,4G,Prepaid,1.7
AIR108831,2023-05-25,Tamil Nadu,Tamil Nadu City 2,5G,Prepaid,2.4
AIR108832,2019-08-16,West Bengal,West Bengal City 3,4G,Prepaid,6.3
AIR108833,2024-06-11,Delhi,Delhi City 3,5G,Prepaid,1.5
AIR108834,2024-12-18,Maharashtra,Maharashtra City 1,5G,Enterprise,0.2
AIR108835,2024-04-07,Rajasthan,Rajasthan City 2,5G,Prepaid,0.9
AIR108836,2023-05-11,Uttar Pradesh,Uttar Pradesh City 2,4G,Prepaid,1.9
AIR108837,2020-06-28,Delhi,Delhi City 1,5G,Prepaid,4.9
AIR108838,2019-09-01,Delhi,Delhi City 2,4G,Postpaid,5.8
AIR108839,2022-06-03,Rajasthan,Rajasthan City 1,5G,Broadband,3.1
AIR108840,2024-05-06,Karnataka,Karnataka City 2,4G,Prepaid,1.3
AIR108841,2020-03-19,Kerala,Kerala City 2,5G,Prepaid,5.5
AIR108842,2020-09-06,Delhi,Delhi City 2,4G,Prepaid,5.1
AIR108843,2024-01-11,Rajasthan,Rajasthan City 2,5G,Postpaid,1.8
AIR108844,2021-04-04,Kerala,Kerala City 1,5G,Postpaid,4.7
AIR108845,2021-07-24,Rajasthan,Rajasthan City 1,5G,Postpaid,3.6
AIR108846,2023-10-11,Rajasthan,Rajasthan City 2,5G,Postpaid,1.4
AIR108847,2020-01-17,Karnataka,Karnataka City 3,4G,Broadband,5.2
AIR108848,2020-06-05,Rajasthan,Rajasthan City 1,4G,Prepaid,4.9
AIR108849,2021-04-21,Maharashtra,Maharashtra City 2,5G,Postpaid,4.2
AIR108850,2023-05-21,Delhi,Delhi City 1,5G,Postpaid,2.2
AIR108851,2024-02-20,Tamil Nadu,Tamil Nadu City 3,4G,Postpaid,1.5
AIR108852,2020-06-30,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,5.2
AIR108853,2019-06-16,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,6.3
AIR108854,2024-08-31,Rajasthan,Rajasthan City 2,4G,Prepaid,1.2
AIR108855,2024-10-15,West Bengal,West Bengal City 2,4G,Prepaid,1.2
AIR108856,2021-04-27,Kerala,Kerala City 3,4G,Postpaid,3.8
AIR108857,2019-01-17,Kerala,Kerala City 1,4G,Prepaid,6.2
AIR108858,2019-09-12,Rajasthan,Rajasthan City 1,4G,Postpaid,5.6
AIR108859,2019-11-24,Maharashtra,Maharashtra City 3,4G,Broadband,5.5
AIR108860,2024-06-20,Maharashtra,Maharashtra City 2,4G,Prepaid,1
AIR108861,2019-12-12,Telangana,Telangana City 1,4G,Prepaid,5.6
AIR108862,2023-02-05,Rajasthan,Rajasthan City 1,5G,Broadband,2.5
AIR108863,2019-06-25,Gujarat,Gujarat City 1,4G,Postpaid,6.2
AIR108864,2020-06-27,Karnataka,Karnataka City 2,5G,Prepaid,5.3
AIR108865,2022-09-18,Tamil Nadu,Tamil Nadu City 3,5G,Prepaid,3.2
AIR108866,2022-03-09,Karnataka,Karnataka City 2,4G,Postpaid,3.8
AIR108867,2023-12-12,Tamil Nadu,Tamil Nadu City 1,4G,Postpaid,1.2
AIR108868,2022-08-01,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,2.6
AIR108869,2022-09-28,Uttar Pradesh,Uttar Pradesh City 2,4G,Postpaid,2.5
AIR108870,2019-07-05,Rajasthan,Rajasthan City 3,4G,Postpaid,5.9
AIR108871,2019-04-20,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,6.2
AIR108872,2021-02-05,West Bengal,West Bengal City 2,4G,Postpaid,4.4
AIR108873,2019-02-04,Telangana,Telangana City 3,4G,Enterprise,6.5
AIR108874,2022-05-30,Maharashtra,Maharashtra City 2,5G,Prepaid,3.3
AIR108875,2023-07-04,West Bengal,West Bengal City 1,4G,Postpaid,2.3
AIR108876,2023-11-05,Karnataka,Karnataka City 3,5G,Prepaid,2
AIR108877,2021-03-08,Karnataka,Karnataka City 1,4G,Prepaid,4.8
AIR108878,2019-01-10,Uttar Pradesh,Uttar Pradesh City 3,4G,Broadband,6.1
AIR108879,2023-07-18,Maharashtra,Maharashtra City 1,4G,Prepaid,1.7
AIR108880,2019-02-07,Telangana,Telangana City 1,5G,Prepaid,6.2
AIR108881,2024-06-01,Tamil Nadu,Tamil Nadu City 2,4G,Postpaid,1
AIR108882,2024-11-11,West Bengal,West Bengal City 1,4G,Prepaid,0.6
AIR108883,2021-06-05,Telangana,Telangana City 2,5G,Postpaid,4.1
AIR108884,2022-04-01,Delhi,Delhi City 1,4G,Prepaid,3.4
AIR108885,2024-11-15,Kerala,Kerala City 1,4G,Prepaid,0.8
AIR108886,2020-08-01,Uttar Pradesh,Uttar Pradesh City 1,5G,Prepaid,5.2
AIR108887,2019-05-21,Tamil Nadu,Tamil Nadu City 3,5G,Postpaid,6.5
AIR108888,2019-07-22,Delhi,Delhi City 2,4G,Postpaid,6.4
AIR108889,2023-02-20,Tamil Nadu,Tamil Nadu City 3,4G,Postpaid,2
AIR108890,2024-07-07,Tamil Nadu,Tamil Nadu City 2,5G,Postpaid,0.7
AIR108891,2021-08-03,Uttar Pradesh,Uttar Pradesh City 1,5G,Prepaid,3.7
AIR108892,2024-12-24,Tamil Nadu,Tamil Nadu City 3,4G,Postpaid,0.4
AIR108893,2021-02-13,Telangana,Telangana City 2,5G,Prepaid,4.3
AIR108894,2021-06-23,Telangana,Telangana City 1,4G,Prepaid,4.1
AIR108895,2020-09-09,Delhi,Delhi City 2,4G,Postpaid,4.9
AIR108896,2021-07-10,Karnataka,Karnataka City 2,4G,Prepaid,4.2
AIR108897,2023-12-02,Maharashtra,Maharashtra City 1,4G,Postpaid,1.9
AIR108898,2022-02-13,West Bengal,West Bengal City 3,4G,Prepaid,3.8
AIR108899,2019-05-18,West Bengal,West Bengal City 1,4G,Postpaid,6.6
AIR108900,2019-09-05,Gujarat,Gujarat City 3,4G,Prepaid,5.4
AIR108901,2020-06-09,Uttar Pradesh,Uttar Pradesh City 2,4G,Enterprise,4.8
AIR108902,2023-06-02,Rajasthan,Rajasthan City 2,4G,Prepaid,1.9
AIR108903,2019-08-13,Rajasthan,Rajasthan City 2,5G,Postpaid,5.8
AIR108904,2022-02-18,Delhi,Delhi City 3,5G,Broadband,3.3
AIR108905,2021-01-04,Tamil Nadu,Tamil Nadu City 1,4G,Postpaid,4.5
AIR108906,2020-12-21,Tamil Nadu,Tamil Nadu City 3,5G,Postpaid,4.6
AIR108907,2020-04-07,Uttar Pradesh,Uttar Pradesh City 2,4G,Postpaid,5.4
AIR108908,2019-01-21,Kerala,Kerala City 2,4G,Postpaid,6.7
AIR108909,2023-12-26,Karnataka,Karnataka City 1,5G,Broadband,1.9
AIR108910,2024-06-01,Gujarat,Gujarat City 3,4G,Prepaid,1.5
AIR108911,2020-03-23,Telangana,Telangana City 2,4G,Broadband,4.9
AIR108912,2024-05-17,Tamil Nadu,Tamil Nadu City 3,4G,Postpaid,0.8
AIR108913,2019-09-12,Gujarat,Gujarat City 3,4G,Broadband,5.6
AIR108914,2022-03-31,West Bengal,West Bengal City 1,4G,Prepaid,3.1
AIR108915,2019-10-30,Kerala,Kerala City 1,5G,Broadband,5.6
AIR108916,2023-11-23,Telangana,Telangana City 2,4G,Prepaid,1.6
AIR108917,2021-02-15,Uttar Pradesh,Uttar Pradesh City 1,5G,Postpaid,4.5
AIR108918,2020-09-15,Gujarat,Gujarat City 3,5G,Prepaid,5
AIR108919,2021-11-19,Delhi,Delhi City 1,4G,Postpaid,3.9
AIR108920,2022-12-30,Telangana,Telangana City 3,4G,Postpaid,2.9
AIR108921,2020-11-10,Uttar Pradesh,Uttar Pradesh City 2,4G,Prepaid,5.1
AIR108922,2020-04-24,Rajasthan,Rajasthan City 3,4G,Postpaid,4.8
AIR108923,2019-05-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,5.8
AIR108924,2021-11-27,Uttar Pradesh,Uttar Pradesh City 1,5G,Postpaid,3.4
AIR108925,2019-10-15,Telangana,Telangana City 2,5G,Postpaid,5.6
AIR108926,2021-12-28,Kerala,Kerala City 1,4G,Prepaid,3.5
AIR108927,2022-02-17,Telangana,Telangana City 2,4G,Postpaid,3.4
AIR108928,2022-11-24,Maharashtra,Maharashtra City 2,4G,Postpaid,2.7
AIR108929,2021-06-27,Karnataka,Karnataka City 1,4G,Prepaid,4.2
AIR108930,2020-10-19,Kerala,Kerala City 3,5G,Enterprise,5
AIR108931,2023-10-06,Delhi,Delhi City 2,5G,Postpaid,2.1
AIR108932,2023-06-10,Kerala,Kerala City 3,4G,Prepaid,2.5
AIR108933,2021-06-11,West Bengal,West Bengal City 1,4G,Prepaid,3.7
AIR108934,2022-04-08,Delhi,Delhi City 3,5G,Postpaid,2.9
AIR108935,2020-11-09,Rajasthan,Rajasthan City 3,4G,Prepaid,4.4
AIR108936,2023-07-07,Telangana,Telangana City 3,4G,Prepaid,1.9
AIR108937,2023-08-07,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,1.9
AIR108938,2021-06-25,Telangana,Telangana City 1,4G,Postpaid,4.1
AIR108939,2022-05-19,West Bengal,West Bengal City 1,4G,Postpaid,3.2
AIR108940,2023-09-23,Gujarat,Gujarat City 3,4G,Prepaid,2
AIR108941,2023-01-18,West Bengal,West Bengal City 1,4G,Postpaid,2.7
AIR108942,2023-08-18,Maharashtra,Maharashtra City 1,4G,Enterprise,2.2
AIR108943,2021-05-03,Uttar Pradesh,Uttar Pradesh City 2,4G,Enterprise,4.6
AIR108944,2020-08-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Broadband,4.5
AIR108945,2021-08-25,Tamil Nadu,Tamil Nadu City 3,4G,Broadband,3.6
AIR108946,2021-10-16,Gujarat,Gujarat City 1,5G,Prepaid,3.5
AIR108947,2021-06-16,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,3.9
AIR108948,2023-05-04,Rajasthan,Rajasthan City 1,4G,Prepaid,2.1
AIR108949,2021-03-26,Karnataka,Karnataka City 1,5G,Postpaid,4.3
AIR108950,2024-02-15,Karnataka,Karnataka City 2,4G,Broadband,1.5
AIR108951,2021-12-26,Telangana,Telangana City 3,5G,Prepaid,3.7
AIR108952,2020-09-18,Karnataka,Karnataka City 3,4G,Postpaid,5.1
AIR108953,2019-04-22,Uttar Pradesh,Uttar Pradesh City 1,4G,Postpaid,6.6
AIR108954,2020-11-01,West Bengal,West Bengal City 1,4G,Prepaid,5.1
AIR108955,2019-01-26,Gujarat,Gujarat City 2,4G,Postpaid,6.1
AIR108956,2020-09-13,Telangana,Telangana City 1,4G,Prepaid,4.5
AIR108957,2021-12-25,Telangana,Telangana City 2,4G,Enterprise,3.3
AIR108958,2020-12-17,Gujarat,Gujarat City 3,5G,Postpaid,4.4
AIR108959,2023-10-08,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,1.7
AIR108960,2020-01-04,Rajasthan,Rajasthan City 2,4G,Prepaid,5.5
AIR108961,2024-01-20,Rajasthan,Rajasthan City 3,4G,Postpaid,1.6
AIR108962,2019-05-22,Telangana,Telangana City 1,5G,Prepaid,6.3
AIR108963,2019-01-14,Rajasthan,Rajasthan City 1,5G,Prepaid,6.8
AIR108964,2020-06-14,Uttar Pradesh,Uttar Pradesh City 2,5G,Prepaid,5.4
AIR108965,2020-03-13,Maharashtra,Maharashtra City 3,4G,Prepaid,5.8
AIR108966,2020-01-18,Maharashtra,Maharashtra City 3,4G,Postpaid,5.1
AIR108967,2021-07-03,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,3.7
AIR108968,2022-07-13,Kerala,Kerala City 2,4G,Broadband,2.8
AIR108969,2021-08-30,Delhi,Delhi City 3,5G,Prepaid,3.7
AIR108970,2023-08-08,Karnataka,Karnataka City 2,5G,Prepaid,1.9
AIR108971,2024-07-30,Rajasthan,Rajasthan City 1,4G,Broadband,1
AIR108972,2021-06-04,Maharashtra,Maharashtra City 3,4G,Prepaid,4.2
AIR108973,2023-08-11,West Bengal,West Bengal City 2,4G,Prepaid,2.1
AIR108974,2019-03-20,Gujarat,Gujarat City 2,4G,Prepaid,6.6
AIR108975,2019-11-05,Kerala,Kerala City 2,4G,Broadband,6
AIR108976,2020-12-27,Tamil Nadu,Tamil Nadu City 3,4G,Broadband,5
AIR108977,2022-12-22,Delhi,Delhi City 1,5G,Prepaid,2.2
AIR108978,2023-09-26,Maharashtra,Maharashtra City 1,4G,Postpaid,1.5
AIR108979,2023-09-10,Tamil Nadu,Tamil Nadu City 3,5G,Postpaid,1.6
AIR108980,2022-09-20,Kerala,Kerala City 2,4G,Broadband,2.7
AIR108981,2020-12-13,Gujarat,Gujarat City 3,4G,Prepaid,4.5
AIR108982,2021-08-08,Karnataka,Karnataka City 3,4G,Broadband,3.9
AIR108983,2022-12-06,Maharashtra,Maharashtra City 2,4G,Prepaid,2.7
AIR108984,2020-04-14,Gujarat,Gujarat City 3,4G,Prepaid,5.4
AIR108985,2023-03-19,Delhi,Delhi City 1,4G,Prepaid,2.6
AIR108986,2021-07-26,Rajasthan,Rajasthan City 3,4G,Postpaid,4.3
AIR108987,2024-12-08,Kerala,Kerala City 2,5G,Postpaid,1
AIR108988,2025-01-06,Delhi,Delhi City 3,4G,Postpaid,0.1
AIR108989,2023-10-19,Karnataka,Karnataka City 1,5G,Postpaid,1.4
AIR108990,2024-05-05,Gujarat,Gujarat City 3,4G,Postpaid,0.9
AIR108991,2023-07-29,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,1.8
AIR108992,2022-07-03,Karnataka,Karnataka City 3,4G,Prepaid,3
AIR108993,2020-07-27,Telangana,Telangana City 3,5G,Prepaid,5
AIR108994,2024-10-16,Maharashtra,Maharashtra City 2,4G,Prepaid,0.8
AIR108995,2019-08-13,Rajasthan,Rajasthan City 1,4G,Prepaid,6.1
AIR108996,2021-04-26,Kerala,Kerala City 1,4G,Postpaid,4.5
AIR108997,2022-09-01,West Bengal,West Bengal City 1,4G,Postpaid,3.2
AIR108998,2019-10-19,Gujarat,Gujarat City 3,5G,Postpaid,6.2
AIR108999,2023-05-03,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,1.8
AIR109000,2021-08-28,West Bengal,West Bengal City 2,4G,Postpaid,3.5
AIR109001,2022-05-01,Maharashtra,Maharashtra City 3,5G,Prepaid,3
AIR109002,2021-10-07,Maharashtra,Maharashtra City 3,4G,Broadband,3.6
AIR109003,2023-06-27,Kerala,Kerala City 1,4G,Prepaid,2
AIR109004,2022-12-28,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,2.5
AIR109005,2024-10-22,Maharashtra,Maharashtra City 3,5G,Postpaid,0.8
AIR109006,2020-09-16,West Bengal,West Bengal City 1,5G,Broadband,5
AIR109007,2022-07-10,Uttar Pradesh,Uttar Pradesh City 2,4G,Prepaid,3.3
AIR109008,2019-02-27,West Bengal,West Bengal City 2,5G,Prepaid,6.7
AIR109009,2023-08-12,Karnataka,Karnataka City 1,4G,Prepaid,2.3
AIR109010,2022-07-28,Delhi,Delhi City 2,4G,Prepaid,2.6
AIR109011,2023-06-19,Uttar Pradesh,Uttar Pradesh City 2,4G,Postpaid,1.7
AIR109012,2019-07-27,Tamil Nadu,Tamil Nadu City 2,4G,Broadband,5.7
AIR109013,2024-03-22,Delhi,Delhi City 3,4G,Prepaid,1.1
AIR109014,2022-03-12,Delhi,Delhi City 3,5G,Postpaid,3.3
AIR109015,2020-02-17,Uttar Pradesh,Uttar Pradesh City 3,5G,Broadband,5.4
AIR109016,2023-06-07,Rajasthan,Rajasthan City 2,5G,Prepaid,2.2
AIR109017,2021-12-11,Maharashtra,Maharashtra City 3,4G,Postpaid,3.8
AIR109018,2021-11-06,Karnataka,Karnataka City 2,4G,Broadband,3.9
AIR109019,2021-01-09,Rajasthan,Rajasthan City 1,4G,Broadband,4.8
AIR109020,2021-03-14,Rajasthan,Rajasthan City 2,4G,Postpaid,4.8
AIR109021,2020-02-23,Tamil Nadu,Tamil Nadu City 3,5G,Prepaid,5
AIR109022,2021-07-07,Gujarat,Gujarat City 2,4G,Prepaid,3.7
AIR109023,2023-01-05,Uttar Pradesh,Uttar Pradesh City 3,5G,Postpaid,2.3
AIR109024,2023-03-06,West Bengal,West Bengal City 3,5G,Prepaid,2.2
AIR109025,2019-03-21,Maharashtra,Maharashtra City 1,4G,Prepaid,6.2
AIR109026,2023-02-12,Rajasthan,Rajasthan City 1,4G,Postpaid,2.4
AIR109027,2021-04-07,Karnataka,Karnataka City 3,4G,Postpaid,4.4
AIR109028,2023-06-06,Gujarat,Gujarat City 2,4G,Broadband,2.3
AIR109029,2021-12-03,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,3.9
AIR109030,2022-03-31,Telangana,Telangana City 1,4G,Prepaid,3.6
AIR109031,2023-10-23,Maharashtra,Maharashtra City 3,4G,Broadband,2.1
AIR109032,2023-08-12,Telangana,Telangana City 2,5G,Postpaid,1.5
AIR109033,2023-07-18,Delhi,Delhi City 1,4G,Broadband,1.7
AIR109034,2020-05-24,Rajasthan,Rajasthan City 1,4G,Enterprise,4.9
AIR109035,2023-03-17,Kerala,Kerala City 2,4G,Broadband,2.2
AIR109036,2020-11-25,Maharashtra,Maharashtra City 1,5G,Postpaid,4.6
AIR109037,2022-01-25,West Bengal,West Bengal City 2,5G,Prepaid,3.5
AIR109038,2024-08-30,Gujarat,Gujarat City 3,4G,Postpaid,1
AIR109039,2022-10-10,Karnataka,Karnataka City 1,5G,Postpaid,2.9
AIR109040,2024-05-28,Maharashtra,Maharashtra City 3,5G,Prepaid,1.4
AIR109041,2023-03-09,West Bengal,West Bengal City 2,5G,Postpaid,2.7
AIR109042,2022-11-28,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,3
AIR109043,2022-05-31,Telangana,Telangana City 3,5G,Postpaid,2.7
AIR109044,2020-02-04,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,5.1
AIR109045,2024-07-29,Gujarat,Gujarat City 2,5G,Postpaid,0.7
AIR109046,2020-05-03,Tamil Nadu,Tamil Nadu City 2,4G,Broadband,5
AIR109047,2019-10-15,Rajasthan,Rajasthan City 2,5G,Prepaid,5.7
AIR109048,2022-11-04,Maharashtra,Maharashtra City 2,5G,Postpaid,2.7
AIR109049,2020-03-12,Kerala,Kerala City 2,4G,Prepaid,5.4
AIR109050,2024-12-17,Telangana,Telangana City 1,5G,Broadband,0.7
AIR109051,2020-03-16,Telangana,Telangana City 1,4G,Broadband,5.6
AIR109052,2023-02-25,Maharashtra,Maharashtra City 1,4G,Broadband,2.7
AIR109053,2021-02-28,Delhi,Delhi City 3,4G,Broadband,4.8
AIR109054,2021-09-23,Uttar Pradesh,Uttar Pradesh City 3,5G,Postpaid,3.4
AIR109055,2022-06-22,Telangana,Telangana City 2,4G,Prepaid,2.7
AIR109056,2019-07-05,West Bengal,West Bengal City 2,4G,Prepaid,5.8
AIR109057,2019-06-11,Karnataka,Karnataka City 1,5G,Postpaid,5.9
AIR109058,2023-01-19,Rajasthan,Rajasthan City 2,5G,Postpaid,2.4
AIR109059,2021-03-01,Telangana,Telangana City 3,5G,Postpaid,4.4
AIR109060,2020-06-28,West Bengal,West Bengal City 2,4G,Prepaid,5.1
AIR109061,2022-02-18,Gujarat,Gujarat City 1,4G,Prepaid,3.6
AIR109062,2019-03-10,Gujarat,Gujarat City 2,4G,Postpaid,6.6
AIR109063,2023-10-17,Rajasthan,Rajasthan City 3,4G,Prepaid,2.1
AIR109064,2020-09-26,Delhi,Delhi City 1,4G,Postpaid,5.2
AIR109065,2022-07-27,Kerala,Kerala City 2,4G,Postpaid,2.6
AIR109066,2020-07-19,Rajasthan,Rajasthan City 3,5G,Postpaid,4.7
AIR109067,2020-06-16,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,4.8
AIR109068,2023-06-21,Delhi,Delhi City 1,4G,Enterprise,1.9
AIR109069,2024-02-25,Telangana,Telangana City 3,4G,Prepaid,1.3
AIR109070,2020-07-07,Rajasthan,Rajasthan City 2,4G,Prepaid,5
AIR109071,2024-05-02,Uttar Pradesh,Uttar Pradesh City 2,4G,Postpaid,1.3
AIR109072,2021-08-10,Gujarat,Gujarat City 2,4G,Prepaid,4.1
AIR109073,2024-09-06,West Bengal,West Bengal City 1,5G,Prepaid,1.1
AIR109074,2022-11-20,Rajasthan,Rajasthan City 1,4G,Prepaid,3
AIR109075,2020-07-23,Uttar Pradesh,Uttar Pradesh City 2,4G,Postpaid,5.4
AIR109076,2020-03-03,Delhi,Delhi City 1,5G,Broadband,5
AIR109077,2021-09-06,Tamil Nadu,Tamil Nadu City 1,5G,Postpaid,3.5
AIR109078,2022-01-21,West Bengal,West Bengal City 3,5G,Postpaid,3.2
AIR109079,2019-02-04,Karnataka,Karnataka City 2,5G,Prepaid,6.3
AIR109080,2023-10-04,Tamil Nadu,Tamil Nadu City 2,5G,Prepaid,1.7
AIR109081,2021-10-03,Telangana,Telangana City 2,4G,Prepaid,3.8
AIR109082,2024-06-17,Uttar Pradesh,Uttar Pradesh City 1,5G,Broadband,1.2
AIR109083,2022-10-31,Rajasthan,Rajasthan City 1,4G,Prepaid,2.9
AIR109084,2022-08-15,Rajasthan,Rajasthan City 1,4G,Enterprise,3.2
AIR109085,2019-12-20,Maharashtra,Maharashtra City 2,4G,Prepaid,5.9
AIR109086,2021-09-05,Gujarat,Gujarat City 1,4G,Postpaid,4.3
AIR109087,2022-11-18,Telangana,Telangana City 2,4G,Broadband,2.2
AIR109088,2020-02-07,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,5.1
AIR109089,2023-02-23,Rajasthan,Rajasthan City 2,4G,Postpaid,2.1
AIR109090,2023-03-28,Karnataka,Karnataka City 3,5G,Prepaid,2.1
AIR109091,2020-01-29,West Bengal,West Bengal City 1,5G,Prepaid,5.4
AIR109092,2023-09-16,Telangana,Telangana City 2,4G,Prepaid,1.8
AIR109093,2019-04-14,Delhi,Delhi City 3,5G,Broadband,6.3
AIR109094,2024-08-20,Karnataka,Karnataka City 3,4G,Prepaid,1.1
AIR109095,2021-10-06,West Bengal,West Bengal City 1,5G,Prepaid,4
AIR109096,2023-10-10,Kerala,Kerala City 2,4G,Enterprise,2.1
AIR109097,2022-06-02,Gujarat,Gujarat City 1,4G,Prepaid,3.5
AIR109098,2022-09-02,Telangana,Telangana City 3,4G,Prepaid,2.5
AIR109099,2024-04-01,Uttar Pradesh,Uttar Pradesh City 1,4G,Enterprise,1
AIR109100,2020-02-26,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,5.1
AIR109101,2024-10-02,West Bengal,West Bengal City 3,4G,Prepaid,0.6
AIR109102,2022-04-11,Delhi,Delhi City 1,4G,Broadband,3.2
AIR109103,2020-09-09,Rajasthan,Rajasthan City 1,4G,Prepaid,4.8
AIR109104,2022-03-28,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,3.4
AIR109105,2019-10-22,Karnataka,Karnataka City 1,5G,Prepaid,5.9
AIR109106,2019-10-03,Gujarat,Gujarat City 1,4G,Postpaid,6
AIR109107,2019-07-13,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,6.3
AIR109108,2019-11-07,Tamil Nadu,Tamil Nadu City 3,5G,Prepaid,6.1
AIR109109,2020-09-11,Delhi,Delhi City 2,5G,Prepaid,4.4
AIR109110,2022-01-31,West Bengal,West Bengal City 1,4G,Prepaid,3.1
AIR109111,2019-09-07,Uttar Pradesh,Uttar Pradesh City 2,5G,Postpaid,5.6
AIR109112,2021-08-13,Kerala,Kerala City 3,4G,Prepaid,3.8
AIR109113,2024-07-08,Rajasthan,Rajasthan City 1,4G,Postpaid,0.9
AIR109114,2019-10-23,Gujarat,Gujarat City 2,4G,Postpaid,5.7
AIR109115,2019-08-26,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,6
AIR109116,2021-03-20,Gujarat,Gujarat City 1,4G,Prepaid,4.5
AIR109117,2023-07-12,Gujarat,Gujarat City 2,4G,Prepaid,2.3
AIR109118,2023-11-01,Gujarat,Gujarat City 3,4G,Prepaid,2
AIR109119,2020-06-04,West Bengal,West Bengal City 2,5G,Postpaid,5.5
AIR109120,2022-02-16,Gujarat,Gujarat City 2,4G,Postpaid,3
AIR109121,2024-12-06,Kerala,Kerala City 2,4G,Prepaid,0.3
AIR109122,2022-01-19,Karnataka,Karnataka City 1,4G,Postpaid,3.2
AIR109123,2020-12-23,Delhi,Delhi City 3,5G,Enterprise,4.4
AIR109124,2024-04-28,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,1.1
AIR109125,2022-02-13,Kerala,Kerala City 1,5G,Postpaid,3.4
AIR109126,2023-04-07,Uttar Pradesh,Uttar Pradesh City 3,5G,Postpaid,2.4
AIR109127,2020-07-20,Delhi,Delhi City 2,4G,Prepaid,5.2
AIR109128,2020-04-20,Karnataka,Karnataka City 3,5G,Postpaid,5.5
AIR109129,2024-11-25,Telangana,Telangana City 1,4G,Enterprise,1
AIR109130,2024-05-30,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,1.5
AIR109131,2023-05-16,Uttar Pradesh,Uttar Pradesh City 1,4G,Broadband,1.8
AIR109132,2022-02-19,Karnataka,Karnataka City 2,4G,Prepaid,3.1
